Interval=	0.01 s
ExcelDateTime=	4.4003254973916868e+004	6/21/2020 6:07:09.746418
TimeFormat=	StartOfBlock
DateFormat=
ChannelTitle=	Flow	Pressure	Volume	Breath Rate	Max Flow	Min Flow	Max Pressure	Min Pressure	Max Volume	Min Volume
Range=	20.000 L/s	5.000 mV	4.000 L	500.0000 BPM	100.0000 L/s	100.0000 L/s	100.0000 mmHg	100.0000 mmHg	100.0000 L	100.0000 L
UnitName=	*	mmHg	*	*	*	*	*	*	*	*
TopValue=	*	212.87	*	*	*	*	*	*	*	*
BottomValue=	*	-213.32	*	*	*	*	*	*	*	*
1.18	0	-0.1406996	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.19	0	-0.03415162	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.2	-0.00250625	-0.06744787	-2.502441e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.21	0	-0.1473589	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.22	-0.00751875	-0.08742562	-7.519531e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.23	-0.00250625	-0.01417387	-0.0001002808	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.24	0	-0.08076637	-3.051758e-008	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.25	-0.00751875	-0.02083312	-7.519531e-005	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.26	-0.00250625	0.005803885	-0.0001002808	66.35944	0.00751875	-0.00751875	0.03910014	-0.1473589	7.518751e-005	-0.0001253125
1.27	-0.00250625	0.02578164	-0.0001252747	66.35944	0.00751875	-0.00751875	0.03466063	-0.1473589	7.518751e-005	-0.0001253125
1.28	0.00250625	0.01246314	2.505493e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	7.518751e-005	-0.0001253125
1.29	0	-0.04747012	2.505493e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	7.518751e-005	-0.0001253125
1.3	-0.0050125	-0.06744787	-2.502441e-005	66.35944	0.00751875	-0.00751875	0.02578163	-0.1473589	7.518751e-005	-0.0001253125
