# covent_pc_5
# Captured 2020-07-03 03:13:08.411757 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
3.260 5.000 0.495 1.659 1.573 0.498 0.354 0.000
3.270 5.000 0.496 1.538 1.554 0.497 0.354 0.000
3.280 5.000 0.499 1.500 1.621 0.496 0.355 0.000
3.290 5.000 0.494 1.544 1.444 0.496 0.355 0.000
3.300 5.000 0.489 1.434 1.616 0.496 0.354 0.000
3.310 5.000 0.501 1.575 1.571 0.495 0.355 0.000
3.320 5.000 0.485 1.425 1.469 0.496 0.355 0.000
3.330 5.000 0.493 1.483 1.623 0.495 0.355 0.000
3.340 5.000 0.493 1.482 1.496 0.495 0.355 0.000
3.350 5.000 0.482 1.461 1.616 0.496 0.354 0.000
3.360 5.000 0.494 1.574 1.572 0.496 0.355 0.000
3.370 5.000 0.489 1.558 1.577 0.496 0.355 0.000
3.380 5.000 0.486 1.481 1.462 0.497 0.354 0.000
3.390 5.000 0.492 1.511 1.475 0.496 0.355 0.000
3.400 5.000 0.483 1.536 1.378 0.497 0.354 0.000
3.410 5.000 0.476 1.377 1.492 0.499 0.353 0.000
3.420 5.000 0.489 1.442 1.760 0.499 0.353 0.000
3.430 5.000 0.494 1.517 1.613 0.498 0.354 0.000
3.440 5.000 0.494 1.500 1.512 0.498 0.354 0.000
3.450 5.000 0.484 1.546 1.637 0.499 0.353 0.000
3.460 5.000 0.484 1.495 1.578 0.499 0.353 0.000
3.470 5.000 0.480 1.489 1.619 0.501 0.352 0.000
3.480 6.500 0.490 1.509 1.717 0.521 0.341 0.000
3.490 8.000 0.483 2.073 1.571 0.557 0.321 0.000
3.500 9.500 0.516 2.112 1.649 0.603 0.296 0.000
3.510 11.000 0.554 2.806 1.740 0.660 0.264 0.000
3.520 12.500 0.643 4.269 1.702 0.721 0.231 0.000
3.530 14.000 0.749 5.778 2.031 0.785 0.196 0.000
3.540 15.500 0.891 7.980 2.188 0.848 0.161 0.000
3.550 17.000 1.116 10.583 2.839 0.900 0.133 0.000
3.560 18.500 1.287 13.559 2.843 0.952 0.104 0.000
3.570 20.000 1.461 16.059 2.823 1.000 0.077 0.000
3.580 20.000 1.569 17.376 2.692 1.000 0.058 0.000
3.590 20.000 1.741 19.270 2.508 1.000 0.050 0.000
3.600 20.000 1.898 22.347 2.490 1.000 0.050 0.000
