# This is based on https://github.com/RespiraWorks/VentilatorSoftware/blob/f426ea02efdd4b04b6fe720802c9cd23de6b0672/sample-data/2020-06-21-RunForRecord2-AIR-and-OXY/20200621-RunForRecord2-OXY/covent_pc_1.dat
# rearranged into the form GUI expects with a breath_id added using a shell script
# on the condition "pressure setpoint transitioned from non-5.000 to 5.000".
#
# covent_pc_1
# Captured 2020-06-21 05:14:27.386497 by unknown user
# Built at revision 050777a (dirty)
time(sec) pressure net_flow volume breath_id
14.180 10.231 -408.106 336.323 7
14.190 10.115 -390.773 332.329 7
14.200 10.051 -392.979 328.410 7
14.210 10.074 -392.788 324.482 7
14.220 10.070 -391.690 320.559 7
14.230 9.882 -389.559 316.652 7
14.240 9.864 -377.981 312.815 7
14.250 9.786 -385.287 308.999 7
14.260 9.590 -374.234 305.201 7
14.270 9.580 -384.053 301.410 7
14.280 9.573 -376.931 297.605 7
14.290 9.527 -377.132 293.835 7
14.300 9.420 -367.926 290.109 7
14.310 9.348 -373.424 286.403 7
14.320 9.191 -365.408 282.709 7
14.330 9.166 -361.213 279.076 7
14.340 9.197 -357.839 275.480 7
14.350 9.039 -356.713 271.908 7
14.360 9.014 -364.918 268.300 7
14.370 9.040 -362.261 264.664 7
14.380 8.928 -357.245 261.066 7
14.390 8.873 -353.929 257.510 7
14.400 8.751 -350.466 253.988 7
14.410 8.740 -356.076 250.456 7
14.420 8.602 -348.323 246.934 7
14.430 8.579 -340.565 243.490 7
14.440 8.514 -343.000 240.072 7
14.450 8.486 -334.428 236.685 7
14.460 8.431 -347.757 233.274 7
14.470 8.337 -331.016 229.879 7
14.480 8.283 -335.334 226.548 7
14.490 8.257 -329.396 223.224 7
14.500 8.226 -333.903 219.908 7
14.510 8.154 -327.623 216.600 7
14.520 8.046 -330.399 213.310 7
14.530 8.066 -332.287 209.997 7
14.540 8.004 -324.916 206.710 7
14.550 7.945 -318.842 203.492 7
14.560 7.875 -315.662 200.319 7
14.570 7.824 -323.043 197.125 7
14.580 7.824 -324.327 193.889 7
14.590 7.802 -319.447 190.669 7
14.600 7.749 -317.942 187.483 7
14.610 7.640 -318.910 184.299 7
14.620 7.571 -304.254 181.183 7
14.630 7.500 -316.204 178.081 7
14.640 7.527 -305.192 174.974 7
14.650 7.456 -309.359 171.901 7
14.660 7.472 -305.559 168.827 7
14.670 7.380 -300.905 165.794 7
14.680 7.281 -307.248 162.754 7
14.690 7.266 -302.167 159.706 7
14.700 7.244 -302.293 156.685 7
14.710 7.192 -296.924 153.688 7
14.720 7.132 -301.348 150.697 7
14.730 7.085 -294.219 147.719 7
14.740 7.067 -295.299 144.772 7
14.750 6.985 -280.959 141.890 7
14.760 7.021 -283.243 139.069 7
14.770 6.888 -278.054 136.263 7
14.780 6.816 -284.539 133.450 7
14.790 6.771 -281.532 130.620 7
14.800 6.759 -278.275 127.821 7
14.810 6.686 -271.123 125.074 7
14.820 6.662 -277.786 122.329 7
14.830 6.582 -270.652 119.586 7
14.840 6.527 -274.652 116.861 7
14.850 6.524 -275.951 114.108 7
14.860 6.462 -272.212 111.367 7
14.870 6.454 -269.802 108.657 7
14.880 6.367 -268.825 105.964 7
14.890 6.318 -255.811 103.340 7
14.900 6.269 -257.328 100.775 7
14.910 6.235 -255.490 98.211 7
14.920 6.183 -256.941 95.648 7
14.930 6.204 -252.015 93.104 7
14.940 6.171 -257.373 90.557 7
14.950 6.127 -243.757 88.051 7
14.960 6.076 -246.826 85.598 7
14.970 6.124 -251.451 83.107 7
14.980 5.975 -243.365 80.633 7
14.990 5.960 -249.233 78.170 7
15.000 5.926 -243.052 75.708 7
15.010 5.829 -234.335 73.322 7
15.020 5.829 -237.784 70.961 7
15.030 5.924 -240.343 68.570 7
15.040 5.762 -227.253 66.232 7
15.050 5.777 -226.349 63.964 7
15.060 5.686 -227.273 61.696 7
15.070 5.706 -227.398 59.423 7
15.080 5.684 -232.800 57.122 7
15.090 5.634 -230.481 54.806 7
15.100 5.584 -219.975 52.553 7
15.110 5.545 -222.324 50.342 7
15.120 5.524 -215.743 48.151 7
15.130 5.477 -214.387 46.001 7
15.140 5.466 -221.239 43.823 7
15.150 5.422 -218.254 41.625 7
15.160 5.370 -213.172 39.468 7
15.170 5.313 -207.301 37.366 7
15.180 5.292 -207.751 35.290 7
15.190 5.287 -206.957 33.217 7
15.200 5.262 -206.874 31.148 7
15.210 5.183 -200.712 29.110 7
15.220 5.173 -201.107 27.101 7
15.230 5.147 -195.761 25.117 7
15.240 5.100 -190.889 23.183 7
15.250 5.109 -202.436 21.217 7
15.260 5.082 -198.631 19.212 7
15.270 5.038 -190.224 17.267 7
15.280 4.976 -186.196 15.385 7
15.290 4.997 -189.115 13.509 7
15.300 4.951 -190.747 11.609 7
15.310 4.919 -182.896 9.741 7
15.320 4.909 -182.231 7.915 7
15.330 4.871 -171.474 6.147 7
15.340 4.907 -178.905 4.395 7
15.350 4.820 -162.089 2.689 7
15.360 4.819 -158.501 1.087 7
15.370 4.840 -155.878 -0.485 7
15.380 4.804 -158.132 -2.055 7
15.390 4.842 -141.346 -3.552 7
15.400 4.815 -144.827 -4.983 7
15.410 4.861 -125.579 -6.335 7
15.420 4.779 -124.585 -7.586 7
15.430 4.835 -118.973 -8.804 7
15.440 4.787 -121.611 -10.007 7
15.450 4.806 -100.757 -11.118 7
15.460 4.822 -98.891 -12.117 7
15.470 4.808 -89.441 -13.058 7
15.480 4.892 -79.300 -13.902 7
15.490 4.865 -83.018 -14.713 7
15.500 4.878 -67.768 -15.467 7
15.510 4.859 -61.491 -16.114 7
15.520 4.835 -52.444 -16.683 7
15.530 4.803 -50.177 -17.197 7
15.540 4.861 -42.683 -17.661 7
15.550 4.929 -44.796 -18.098 7
15.560 4.889 -30.922 -18.477 7
15.570 4.814 -18.435 -18.724 7
15.580 4.789 -9.486 -18.863 7
15.590 4.852 -8.838 -18.955 7
15.600 4.948 -8.396 -19.041 7
15.610 4.918 1.408 -19.076 7
15.620 4.911 10.801 -19.015 7
15.630 4.820 15.936 -18.881 7
15.640 4.846 20.635 -18.698 7
15.650 4.926 30.326 -18.444 7
15.660 5.026 26.361 -18.160 7
15.670 4.964 25.593 -17.900 7
15.680 4.963 37.100 -17.587 7
15.690 4.895 37.866 -17.212 7
15.700 4.898 46.953 -16.788 7
15.710 5.028 38.012 -16.363 7
15.720 5.013 32.727 -16.009 7
15.730 5.103 32.669 -15.682 7
15.740 4.854 65.693 -15.191 7
15.750 4.984 43.191 -14.646 7
15.760 5.058 38.924 -14.236 7
15.770 5.039 40.485 -13.839 7
15.780 5.033 39.632 -13.438 7
15.790 5.016 45.334 -13.013 7
15.800 5.037 36.756 -12.603 7
15.810 4.995 64.046 -12.099 7
15.820 5.017 59.267 -11.482 7
15.830 5.180 67.665 -10.848 7
15.840 5.409 130.860 -9.855 7
15.850 5.771 198.880 -8.206 7
15.860 6.460 276.484 -5.829 7
15.870 7.176 346.870 -2.713 7
15.880 7.543 403.103 1.037 7
15.890 7.858 439.260 5.249 7
15.900 7.972 515.529 10.023 7
15.910 8.708 579.649 15.499 7
15.920 9.047 589.987 21.346 7
15.930 10.002 778.831 28.190 7
15.940 9.861 962.290 36.896 7
15.950 10.336 675.016 45.083 7
15.960 9.814 821.530 52.567 7
15.970 10.185 629.949 59.823 7
15.980 10.518 711.813 66.532 7
15.990 10.156 968.770 74.934 7
16.000 10.690 704.708 83.302 7
16.010 10.599 741.923 90.535 7
16.020 11.171 717.346 97.831 7
16.030 11.177 678.097 104.808 7
16.040 11.485 665.904 111.528 7
16.050 11.305 756.017 118.637 7
16.060 11.458 787.337 126.354 7
16.070 11.857 751.563 134.049 7
16.080 11.905 591.510 140.764 7
16.090 11.947 715.292 147.298 7
16.100 12.136 658.553 154.169 7
16.110 12.769 711.449 161.017 7
16.120 12.166 933.820 169.245 7
16.130 12.765 696.044 177.393 7
16.140 12.787 662.924 184.188 7
16.150 13.088 639.667 190.701 7
16.160 13.039 770.922 197.754 7
16.170 13.229 720.156 205.211 7
16.180 13.192 717.963 212.399 7
16.190 13.763 593.539 218.957 7
16.200 13.734 749.629 225.673 7
16.210 14.425 606.382 232.453 7
16.220 14.185 713.022 239.050 7
16.230 14.209 716.776 246.199 7
16.240 14.444 699.190 253.278 7
16.250 14.354 752.351 260.536 7
16.260 14.665 617.554 267.386 7
16.270 14.902 666.417 273.805 7
16.280 14.945 752.610 280.901 7
16.290 14.536 749.597 288.414 7
16.300 14.688 773.752 296.028 7
16.310 15.034 689.169 303.342 7
16.320 15.514 696.770 310.272 7
16.330 15.451 665.395 317.083 7
16.340 15.717 623.890 323.532 7
16.350 15.256 725.623 330.277 7
16.360 15.529 672.565 337.268 7
16.370 15.698 697.952 344.121 7
16.380 15.756 726.742 351.244 7
16.390 16.437 645.464 358.105 7
16.400 16.168 687.211 364.768 7
16.410 16.046 615.481 371.281 7
16.420 15.525 624.519 377.481 7
16.430 15.598 616.026 383.684 7
16.440 15.883 569.317 389.610 7
16.450 15.995 517.660 395.045 7
16.460 16.343 550.577 400.386 7
16.470 16.023 579.030 406.034 7
16.480 16.717 515.752 411.508 7
16.490 16.438 565.633 416.916 7
16.500 16.202 518.042 422.334 7
16.510 15.959 512.421 427.486 7
16.520 15.795 474.948 432.423 7
16.530 15.971 501.740 437.306 7
16.540 15.993 495.297 442.291 7
16.550 15.907 394.334 446.740 7
16.560 16.242 469.473 451.059 7
16.570 16.167 477.753 455.794 7
16.580 16.804 410.667 460.236 7
16.590 15.999 441.602 464.499 7
16.600 15.276 427.277 468.842 7
16.610 16.113 291.885 472.438 7
16.620 15.620 324.298 475.519 7
16.630 15.992 295.515 478.618 7
16.640 15.594 294.327 481.567 7
16.650 15.560 288.787 484.483 7
16.660 15.557 256.744 487.210 7
16.670 16.070 195.127 489.470 7
16.680 15.970 234.950 491.620 7
16.690 15.938 207.875 493.834 7
16.700 15.645 172.488 495.736 7
16.710 15.787 144.748 497.322 7
16.720 15.469 130.098 498.696 7
16.730 15.400 102.135 499.857 7
16.740 15.412 85.505 500.796 7
16.750 15.428 65.035 501.548 7
16.760 15.489 50.675 502.127 7
16.770 15.412 28.491 502.523 7
16.780 15.386 15.426 502.742 7
16.790 15.173 29.214 502.965 7
16.800 15.314 -2.804 503.097 7
16.810 15.312 -17.548 502.996 7
16.820 15.244 -49.095 502.662 8
16.830 14.976 -437.942 500.228 8
16.840 9.210 -693.768 494.569 8
16.850 11.948 -384.596 489.177 8
16.860 12.673 -670.326 483.903 8
16.870 13.266 -385.034 478.626 8
16.880 12.930 -487.367 474.264 8
16.890 12.845 -441.020 469.622 8
16.900 12.403 -435.165 465.241 8
16.910 12.401 -434.871 460.891 8
16.920 12.464 -468.193 456.375 8
16.930 12.281 -430.662 451.881 8
16.940 12.127 -446.551 447.495 8
16.950 11.971 -429.813 443.113 8
16.960 11.867 -439.563 438.767 8
16.970 11.903 -439.962 434.369 8
16.980 11.765 -432.052 430.009 8
16.990 11.852 -432.260 425.688 8
17.000 11.691 -429.222 421.379 8
17.010 11.780 -443.742 417.015 8
17.020 11.646 -425.258 412.670 8
17.030 11.432 -444.801 408.320 8
17.040 11.253 -409.999 404.046 8
17.050 11.136 -419.071 399.901 8
17.060 11.139 -413.690 395.736 8
17.070 11.037 -411.106 391.613 8
17.080 10.959 -417.955 387.468 8
17.090 10.817 -403.927 383.358 8
17.100 10.857 -409.519 379.290 8
17.110 10.787 -397.474 375.255 8
17.120 10.685 -403.444 371.252 8
17.130 10.747 -412.070 367.174 8
17.140 10.555 -404.012 363.094 8
17.150 10.479 -396.491 359.091 8
17.160 10.390 -395.856 355.130 8
17.170 10.328 -403.909 351.131 8
17.180 10.328 -387.383 347.174 8
17.190 10.168 -387.239 343.301 8
17.200 10.128 -403.049 339.350 8
17.210 10.090 -390.376 335.383 8
17.220 10.077 -397.791 331.441 8
17.230 9.949 -385.571 327.525 8
17.240 9.856 -384.761 323.674 8
17.250 9.725 -382.336 319.838 8
17.260 9.815 -391.775 315.968 8
17.270 9.680 -372.930 312.144 8
17.280 9.624 -366.163 308.449 8
17.290 9.579 -374.167 304.747 8
17.300 9.539 -363.313 301.060 8
17.310 9.478 -370.645 297.389 8
17.320 9.293 -361.723 293.728 8
17.330 9.260 -358.761 290.126 8
17.340 9.171 -358.877 286.537 8
17.350 9.164 -355.091 282.967 8
17.360 9.179 -365.121 279.367 8
17.370 9.074 -349.889 275.792 8
17.380 9.027 -358.423 272.250 8
17.390 8.939 -348.677 268.714 8
17.400 8.913 -355.274 265.195 8
17.410 8.860 -357.982 261.628 8
17.420 8.731 -346.547 258.105 8
17.430 8.702 -339.504 254.676 8
17.440 8.650 -349.598 251.230 8
17.450 8.535 -336.023 247.802 8
17.460 8.513 -338.666 244.429 8
17.470 8.433 -330.770 241.081 8
17.480 8.447 -345.026 237.702 8
17.490 8.368 -330.635 234.324 8
17.500 8.234 -321.485 231.064 8
17.510 8.272 -329.499 227.808 8
17.520 8.176 -325.764 224.533 8
17.530 8.141 -322.321 221.291 8
17.540 8.182 -327.276 218.044 8
17.550 8.088 -324.149 214.787 8
17.560 8.011 -327.336 211.530 8
17.570 7.916 -321.263 208.287 8
17.580 7.848 -324.322 205.059 8
17.590 7.780 -307.968 201.897 8
17.600 7.712 -314.237 198.786 8
17.610 7.672 -307.049 195.680 8
17.620 7.604 -306.792 192.611 8
17.630 7.604 -304.947 189.552 8
17.640 7.575 -301.060 186.522 8
17.650 7.508 -306.797 183.483 8
17.660 7.447 -294.451 180.476 8
17.670 7.404 -300.292 177.503 8
17.680 7.322 -294.944 174.526 8
17.690 7.346 -294.271 171.580 8
17.700 7.330 -289.516 168.662 8
17.710 7.285 -295.255 165.738 8
17.720 7.179 -280.889 162.857 8
17.730 7.058 -293.480 159.985 8
17.740 7.022 -276.275 157.137 8
17.750 7.005 -289.710 154.307 8
17.760 6.924 -279.428 151.461 8
17.770 6.947 -282.416 148.652 8
17.780 6.863 -270.284 145.888 8
17.790 6.821 -270.644 143.184 8
17.800 6.769 -267.507 140.493 8
17.810 6.739 -271.316 137.799 8
17.820 6.720 -278.453 135.050 8
17.830 6.674 -261.244 132.352 8
17.840 6.598 -267.768 129.707 8
17.850 6.553 -262.634 127.054 8
17.860 6.625 -261.550 124.434 8
17.870 6.533 -259.942 121.826 8
17.880 6.512 -261.521 119.219 8
17.890 6.407 -253.410 116.644 8
17.900 6.314 -251.350 114.121 8
17.910 6.289 -261.233 111.557 8
17.920 6.317 -253.163 108.986 8
17.930 6.254 -250.464 106.468 8
17.940 6.229 -250.693 103.962 8
17.950 6.177 -249.390 101.462 8
17.960 6.112 -242.668 99.001 8
17.970 6.113 -243.626 96.570 8
17.980 6.067 -239.520 94.154 8
17.990 6.019 -241.121 91.751 8
18.000 5.993 -250.023 89.295 8
18.010 5.996 -239.043 86.850 8
18.020 5.874 -226.049 84.524 8
18.030 5.875 -224.090 82.274 8
18.040 5.855 -233.817 79.984 8
18.050 5.839 -227.839 77.675 8
18.060 5.804 -230.848 75.383 8
18.070 5.760 -224.268 73.107 8
18.080 5.699 -222.601 70.873 8
18.090 5.687 -224.887 68.635 8
18.100 5.663 -220.040 66.411 8
18.110 5.600 -215.182 64.234 8
18.120 5.562 -215.981 62.078 8
18.130 5.540 -209.360 59.952 8
18.140 5.504 -213.094 57.840 8
18.150 5.452 -206.938 55.740 8
18.160 5.415 -206.443 53.673 8
18.170 5.331 -204.326 51.619 8
18.180 5.308 -206.051 49.567 8
18.190 5.361 -205.334 47.510 8
18.200 5.299 -197.552 45.495 8
18.210 5.269 -196.309 43.526 8
18.220 5.183 -197.610 41.557 8
18.230 5.208 -194.413 39.597 8
18.240 5.146 -185.937 37.695 8
18.250 5.131 -193.749 35.797 8
18.260 5.141 -189.604 33.880 8
18.270 5.101 -190.909 31.977 8
18.280 5.052 -181.631 30.114 8
18.290 5.003 -184.205 28.285 8
18.300 4.994 -179.601 26.466 8
18.310 4.962 -176.425 24.686 8
18.320 4.986 -177.963 22.914 8
18.330 4.961 -183.778 21.105 8
18.340 4.906 -178.783 19.293 8
18.350 4.890 -177.555 17.511 8
18.360 4.870 -159.350 15.827 8
18.370 4.810 -161.692 14.221 8
18.380 4.827 -152.322 12.651 8
18.390 4.805 -140.554 11.187 8
18.400 4.795 -142.031 9.774 8
18.410 4.855 -140.402 8.362 8
18.420 4.830 -135.622 6.982 8
18.430 4.828 -129.207 5.658 8
18.440 4.809 -112.530 4.449 8
18.450 4.827 -111.555 3.329 8
18.460 4.859 -108.632 2.228 8
18.470 4.874 -98.573 1.192 8
18.480 4.846 -87.429 0.262 8
18.490 4.860 -87.183 -0.611 8
18.500 4.777 -78.488 -1.440 8
18.510 4.851 -67.064 -2.168 8
18.520 4.870 -74.996 -2.878 8
18.530 4.852 -61.446 -3.560 8
18.540 4.846 -54.110 -4.138 8
18.550 4.819 -41.124 -4.614 8
18.560 4.851 -36.806 -5.004 8
18.570 4.883 -35.647 -5.366 8
18.580 4.830 -18.020 -5.634 8
18.590 4.832 -0.932 -5.729 8
18.600 4.812 -4.789 -5.758 8
18.610 4.885 -3.309 -5.798 8
18.620 4.882 7.587 -5.777 8
18.630 4.888 15.138 -5.663 8
18.640 4.883 11.581 -5.529 8
18.650 4.930 25.240 -5.345 8
18.660 4.820 25.266 -5.093 8
18.670 4.945 25.031 -4.841 8
18.680 4.903 33.627 -4.548 8
18.690 5.005 33.375 -4.213 8
18.700 4.899 50.636 -3.793 8
18.710 4.991 43.598 -3.322 8
18.720 4.926 65.636 -2.776 8
18.730 4.965 39.204 -2.251 8
18.740 5.021 45.856 -1.826 8
18.750 5.027 45.366 -1.370 8
18.760 5.014 65.592 -0.815 8
18.770 4.942 77.346 -0.101 8
18.780 5.044 52.938 0.551 8
18.790 5.052 59.814 1.115 8
18.800 5.012 61.905 1.723 8
18.810 5.011 55.278 2.309 8
18.820 5.168 43.252 2.802 8
18.830 4.975 45.238 3.244 8
18.840 5.137 60.690 3.774 8
18.850 5.308 132.932 4.742 8
18.860 5.856 195.284 6.383 8
18.870 6.445 255.971 8.639 8
18.880 7.194 327.332 11.556 8
18.890 7.121 445.342 15.419 8
18.900 7.758 469.915 19.995 8
18.910 8.183 522.740 24.959 8
18.920 8.543 539.353 30.269 8
18.930 9.253 536.027 35.646 8
18.940 10.233 638.398 41.518 8
18.950 9.975 953.244 49.476 8
18.960 10.171 725.863 57.874 8
18.970 10.159 651.705 64.759 8
18.980 10.481 635.848 71.197 8
18.990 10.298 765.094 78.202 8
19.000 10.883 657.557 85.315 8
19.010 10.840 753.160 92.369 8
19.020 10.928 689.895 99.584 8
19.030 10.808 715.889 106.613 8
19.040 10.957 725.105 113.819 8
19.050 11.437 643.474 120.661 8
19.060 11.517 663.502 127.196 8
19.070 11.531 783.240 134.429 8
19.080 11.573 674.953 141.723 8
19.090 12.094 607.563 148.133 8
19.100 11.817 760.358 154.972 8
19.110 12.231 683.829 162.193 8
19.120 11.980 1043.734 170.831 8
19.130 12.234 771.120 179.905 8
19.140 13.023 604.803 186.785 8
19.150 12.575 738.130 193.499 8
19.160 13.295 667.228 200.526 8
19.170 13.052 761.763 207.671 8
19.180 13.227 784.207 215.401 8
19.190 13.461 701.643 222.830 8
19.200 13.428 724.705 229.964 8
19.210 13.832 688.854 237.030 8
19.220 14.040 665.548 243.802 8
19.230 14.565 646.099 250.360 8
19.240 14.179 760.722 257.393 8
19.250 14.503 592.675 264.160 8
19.260 13.969 784.456 271.046 8
19.270 14.666 628.875 278.113 8
19.280 14.599 728.895 284.902 8
19.290 14.887 735.268 292.222 8
19.300 14.941 731.615 299.557 8
19.310 14.932 802.885 307.229 8
19.320 15.251 687.710 314.685 8
19.330 15.234 696.109 321.602 8
19.340 15.468 741.053 328.787 8
19.350 15.856 612.193 335.554 8
19.360 15.445 678.217 342.006 8
19.370 15.900 623.408 348.514 8
19.380 15.678 670.760 354.985 8
19.390 16.389 583.341 361.254 8
19.400 15.610 684.385 367.593 8
19.410 15.945 643.219 374.231 8
19.420 15.490 678.820 380.841 8
19.430 16.147 501.886 386.745 8
19.440 16.009 549.965 392.004 8
19.450 15.797 606.603 397.787 8
19.460 15.717 557.205 403.607 8
19.470 16.634 500.512 408.895 8
19.480 15.842 619.938 414.497 8
19.490 16.774 471.797 419.956 8
19.500 16.229 555.724 425.093 8
19.510 16.041 536.119 430.552 8
19.520 15.928 503.891 435.753 8
19.530 15.643 501.435 440.779 8
19.540 16.555 432.631 445.449 8
19.550 15.985 410.218 449.663 8
19.560 16.071 480.581 454.117 8
19.570 16.264 436.385 458.702 8
19.580 16.412 444.461 463.106 8
19.590 16.249 405.329 467.355 8
19.600 15.816 367.438 471.219 8
19.610 15.852 345.918 474.786 8
19.620 15.692 348.464 478.258 8
19.630 15.665 298.323 481.492 8
19.640 15.995 261.292 484.290 8
19.650 15.730 244.662 486.819 8
19.660 15.966 236.507 489.225 8
19.670 15.642 246.759 491.641 8
19.680 15.886 201.784 493.884 8
19.690 15.966 160.658 495.696 8
19.700 15.626 191.559 497.458 8
19.710 15.871 156.393 499.197 8
19.720 15.540 126.959 500.614 8
19.730 15.409 77.428 501.636 8
19.740 15.220 83.391 502.440 8
19.750 15.357 62.002 503.167 8
19.760 15.427 58.771 503.771 8
19.770 15.441 44.036 504.285 8
19.780 15.365 24.230 504.626 8
19.790 15.327 5.303 504.774 8
19.800 15.056 10.088 504.851 8
19.810 15.303 -18.677 504.808 8
19.820 15.420 -28.459 504.572 8
19.830 15.166 -35.748 504.251 9
19.840 14.696 -440.314 501.871 9
19.850 9.076 -693.150 496.204 9
19.860 11.903 -420.622 490.634 9
19.870 12.745 -566.683 485.698 9
19.880 13.419 -387.361 480.928 9
19.890 12.922 -474.435 476.619 9
19.900 12.739 -439.160 472.051 9
19.910 12.368 -451.672 467.597 9
19.920 12.551 -455.629 463.061 9
19.930 12.280 -447.109 458.545 9
19.940 12.209 -450.097 454.061 9
19.950 12.281 -445.922 449.581 9
19.960 11.946 -436.479 445.169 9
19.970 11.890 -448.574 440.744 9
19.980 11.925 -450.914 436.246 9
19.990 11.732 -434.813 431.818 9
20.000 11.756 -432.459 427.481 9
20.010 11.637 -432.588 423.156 9
20.020 11.612 -439.018 418.798 9
20.030 11.430 -421.868 414.493 9
20.040 11.252 -416.394 410.302 9
20.050 11.246 -422.876 406.105 9
20.060 11.260 -432.389 401.830 9
20.070 11.123 -418.597 397.574 9
20.080 11.132 -431.903 393.323 9
20.090 11.011 -414.777 389.089 9
20.100 10.895 -404.359 384.993 9
20.110 10.756 -419.722 380.873 9
20.120 10.744 -406.182 376.744 9
20.130 10.771 -408.321 372.671 9
20.140 10.600 -408.071 368.589 9
20.150 10.614 -410.672 364.495 9
20.160 10.464 -398.692 360.449 9
20.170 10.385 -396.419 356.473 9
20.180 10.245 -389.637 352.543 9
20.190 10.275 -407.783 348.556 9
20.200 10.188 -396.621 344.532 9
20.210 10.189 -399.778 340.552 9
20.220 10.063 -379.848 336.654 9
20.230 10.107 -399.955 332.754 9
20.240 10.001 -380.456 328.853 9
20.250 9.876 -381.284 325.044 9
20.260 9.827 -378.740 321.244 9
20.270 9.796 -382.106 317.440 9
20.280 9.639 -370.554 313.677 9
20.290 9.629 -374.807 309.950 9
20.300 9.489 -372.365 306.214 9
20.310 9.464 -371.407 302.495 9
20.320 9.424 -370.404 298.785 9
20.330 9.342 -369.938 295.084 9
20.340 9.300 -362.062 291.424 9
20.350 9.238 -367.307 287.778 9
20.360 9.193 -363.272 284.125 9
20.370 9.174 -361.396 280.501 9
20.380 8.990 -359.463 276.897 9
20.390 8.961 -357.378 273.313 9
20.400 8.950 -352.997 269.761 9
20.410 8.834 -344.000 266.275 9
20.420 8.848 -350.416 262.804 9
20.430 8.751 -342.896 259.338 9
20.440 8.655 -353.394 255.855 9
20.450 8.685 -349.639 252.341 9
20.460 8.629 -338.507 248.900 9
20.470 8.540 -335.200 245.532 9
20.480 8.494 -342.714 242.142 9
20.490 8.419 -331.454 238.771 9
20.500 8.305 -333.940 235.444 9
20.510 8.250 -328.186 232.134 9
20.520 8.232 -334.194 228.822 9
20.530 8.206 -327.228 225.515 9
20.540 8.175 -332.479 222.216 9
20.550 8.127 -334.633 218.881 9
20.560 8.042 -320.785 215.604 9
20.570 8.009 -323.989 212.380 9
20.580 7.919 -315.728 209.181 9
20.590 7.830 -309.256 206.057 9
20.600 7.896 -321.343 202.904 9
20.610 7.865 -316.832 199.713 9
20.620 7.755 -310.366 196.577 9
20.630 7.682 -305.031 193.500 9
20.640 7.563 -308.003 190.435 9
20.650 7.588 -311.309 187.338 9
20.660 7.491 -301.862 184.272 9
20.670 7.408 -309.392 181.216 9
20.680 7.393 -299.588 178.171 9
20.690 7.317 -285.185 175.247 9
20.700 7.287 -300.630 172.318 9
20.710 7.298 -303.132 169.299 9
20.720 7.254 -302.150 166.273 9
20.730 7.203 -293.623 163.294 9
20.740 7.170 -292.386 160.364 9
20.750 7.068 -282.375 157.490 9
20.760 7.088 -289.306 154.632 9
20.770 6.990 -288.279 151.744 9
20.780 6.934 -283.148 148.886 9
20.790 6.876 -277.172 146.085 9
20.800 6.824 -279.008 143.304 9
20.810 6.895 -281.980 140.500 9
20.820 6.754 -273.262 137.724 9
20.830 6.728 -273.932 134.988 9
20.840 6.743 -276.925 132.233 9
20.850 6.615 -269.556 129.501 9
20.860 6.597 -264.709 126.829 9
20.870 6.540 -258.468 124.213 9
20.880 6.467 -260.934 121.617 9
20.890 6.458 -258.268 119.021 9
20.900 6.451 -262.862 116.415 9
20.910 6.377 -262.947 113.786 9
20.920 6.355 -255.697 111.192 9
20.930 6.334 -256.491 108.632 9
20.940 6.257 -259.870 106.050 9
20.950 6.263 -253.446 103.483 9
20.960 6.197 -245.046 100.991 9
20.970 6.129 -250.327 98.514 9
20.980 6.125 -243.566 96.045 9
20.990 6.073 -245.415 93.599 9
21.000 6.077 -245.234 91.147 9
21.010 6.047 -251.782 88.661 9
21.020 6.020 -242.243 86.191 9
21.030 5.961 -234.560 83.807 9
21.040 5.931 -234.637 81.461 9
21.050 5.922 -236.340 79.107 9
21.060 5.882 -232.154 76.764 9
21.070 5.785 -231.732 74.445 9
21.080 5.775 -232.570 72.123 9
21.090 5.740 -232.651 69.797 9
21.100 5.665 -224.749 67.510 9
21.110 5.617 -225.207 65.261 9
21.120 5.584 -214.384 63.063 9
21.130 5.627 -219.178 60.895 9
21.140 5.574 -217.261 58.713 9
21.150 5.519 -215.292 56.550 9
21.160 5.474 -207.163 54.438 9
21.170 5.426 -209.203 52.356 9
21.180 5.428 -201.949 50.300 9
21.190 5.462 -210.894 48.236 9
21.200 5.319 -201.423 46.174 9
21.210 5.303 -206.965 44.132 9
21.220 5.285 -199.760 42.099 9
21.230 5.296 -199.265 40.104 9
21.240 5.218 -197.596 38.119 9
21.250 5.234 -190.739 36.178 9
21.260 5.145 -193.175 34.258 9
21.270 5.126 -193.372 32.325 9
21.280 5.148 -191.450 30.401 9
21.290 5.102 -191.533 28.486 9
21.300 5.110 -194.361 26.557 9
21.310 5.035 -191.760 24.626 9
21.320 5.041 -185.629 22.739 9
21.330 4.966 -174.701 20.938 9
21.340 4.967 -176.896 19.180 9
21.350 4.908 -174.506 17.423 9
21.360 4.860 -168.490 15.708 9
21.370 4.912 -175.634 13.987 9
21.380 4.899 -168.178 12.268 9
21.390 4.834 -155.614 10.649 9
21.400 4.791 -157.072 9.086 9
21.410 4.810 -148.144 7.560 9
21.420 4.814 -146.430 6.087 9
21.430 4.832 -137.803 4.666 9
21.440 4.806 -135.322 3.300 9
21.450 4.818 -117.387 2.037 9
21.460 4.804 -115.672 0.871 9
21.470 4.781 -102.891 -0.222 9
21.480 4.857 -112.135 -1.297 9
