# Captured 2020-06-18 16:25:11.789034 by jlebar
# Built at revision a4c6d043 (dirty)
#
# Ventilator was run attached to QuickLung at covent preset #1 (but with lung
# compliance = 10 ml/cmH2O, that's just how it was set).
#
# I then disconnected the hose for a few cycles, and then reconnected it.
time(sec)  pressure  net_flow  flow_uncorrected  pc_setpoint
12.310  2.449  -185.330  1144.891  5.000
12.320  2.458  -161.813  1168.408  5.000
12.330  3.047  -86.183  1244.038  5.000
12.340  3.540  -163.793  1166.429  5.000
12.350  1.462  34.447  1336.789  6.000
12.360  3.476  -152.088  1150.254  7.000
12.370  2.111  -46.093  1256.249  8.000
12.380  3.293  -190.463  1111.880  9.000
12.390  3.091  -95.041  1207.302  10.000
12.400  5.076  -63.676  1238.667  11.000
12.410  5.016  8.331  1310.674  12.000
12.420  4.153  347.854  1650.197  13.000
12.430  3.978  339.667  1642.010  14.000
12.440  4.474  119.439  1421.781  15.000
12.450  4.550  -4.320  1298.022  15.000
12.460  4.082  143.769  1446.111  15.000
12.470  4.884  61.991  1364.333  15.000
12.480  4.416  -16.949  1285.393  15.000
12.490  4.486  86.156  1388.499  15.000
12.500  4.014  327.696  1630.038  15.000
12.510  4.617  287.324  1589.666  15.000
12.520  4.155  106.172  1408.514  15.000
12.530  4.003  339.461  1641.803  15.000
12.540  5.429  -129.717  1172.626  15.000
12.550  4.498  41.582  1343.924  15.000
12.560  4.365  100.369  1402.712  15.000
12.570  3.730  311.081  1613.424  15.000
12.580  4.146  206.867  1509.209  15.000
12.590  4.536  -52.381  1249.961  15.000
12.600  4.939  8.131  1310.473  15.000
12.610  4.767  353.341  1655.683  15.000
12.620  4.378  120.330  1422.672  15.000
12.630  4.342  477.512  1779.855  15.000
12.640  4.911  254.610  1556.952  15.000
12.650  5.103  -27.199  1275.144  15.000
12.660  4.117  482.527  1784.869  15.000
12.670  5.146  84.273  1386.615  15.000
12.680  4.913  153.011  1455.354  15.000
12.690  4.274  441.447  1743.789  15.000
12.700  5.172  24.098  1326.440  15.000
12.710  5.017  65.380  1367.722  15.000
12.720  4.587  298.431  1600.773  15.000
12.730  4.662  561.830  1864.172  15.000
12.740  4.398  110.281  1412.623  15.000
12.750  5.098  457.887  1760.229  15.000
12.760  4.777  309.233  1611.576  15.000
12.770  4.848  337.498  1639.840  15.000
12.780  5.130  193.020  1495.362  15.000
12.790  4.673  9.859  1312.201  15.000
12.800  3.828  450.622  1752.964  15.000
12.810  4.637  299.450  1601.792  15.000
12.820  4.975  -4.575  1297.767  15.000
12.830  4.934  471.265  1773.608  15.000
12.840  4.952  134.158  1436.500  15.000
12.850  4.756  -1.390  1300.952  15.000
12.860  5.433  121.972  1424.315  15.000
12.870  4.373  501.746  1804.089  15.000
12.880  5.201  106.824  1409.167  15.000
12.890  5.134  485.632  1787.975  15.000
12.900  3.809  527.950  1830.292  15.000
12.910  5.207  347.516  1649.858  15.000
12.920  4.467  230.749  1533.091  15.000
12.930  5.490  355.948  1658.291  15.000
12.940  5.327  85.908  1388.250  15.000
12.950  5.304  190.341  1492.683  15.000
12.960  4.809  349.143  1651.486  15.000
12.970  5.144  418.197  1720.539  15.000
12.980  5.725  359.514  1661.857  15.000
12.990  4.962  362.294  1664.636  15.000
13.000  5.094  147.027  1449.370  15.000
13.010  4.853  438.090  1740.432  15.000
13.020  5.735  34.471  1336.813  15.000
13.030  5.317  358.591  1660.934  15.000
13.040  4.868  382.223  1684.566  15.000
13.050  5.662  289.817  1592.160  15.000
13.060  4.864  130.488  1432.830  15.000
13.070  5.183  163.348  1465.691  15.000
13.080  5.001  119.527  1421.870  15.000
13.090  5.465  139.461  1441.804  15.000
13.100  4.340  114.073  1416.415  15.000
13.110  5.199  93.713  1396.055  15.000
13.120  4.638  99.415  1401.757  15.000
13.130  5.117  384.671  1687.013  15.000
13.140  4.313  381.402  1683.744  15.000
13.150  4.414  -41.467  1260.876  15.000
13.160  4.743  11.657  1314.000  15.000
13.170  5.220  85.730  1388.073  15.000
13.180  5.394  -63.498  1238.845  15.000
13.190  5.192  -48.416  1253.927  15.000
13.200  4.733  39.209  1341.552  15.000
13.210  4.931  150.004  1452.346  15.000
13.220  4.549  123.359  1425.701  15.000
13.230  4.851  139.760  1442.103  15.000
13.240  4.883  135.544  1437.886  15.000
13.250  5.140  -46.716  1255.626  15.000
13.260  5.101  66.069  1368.411  15.000
13.270  4.739  449.379  1751.722  15.000
13.280  5.058  8.928  1311.270  15.000
13.290  4.785  183.906  1486.249  15.000
13.300  4.461  577.466  1879.809  15.000
13.310  5.232  194.921  1497.264  15.000
13.320  5.193  258.859  1561.201  15.000
13.330  4.539  494.539  1796.881  15.000
13.340  4.460  387.319  1689.662  15.000
13.350  5.062  468.803  1771.145  5.000
13.360  4.668  222.834  1525.176  5.000
13.370  3.702  96.512  1398.854  5.000
13.380  2.972  -142.255  1160.088  5.000
13.390  3.277  -131.801  1170.541  5.000
13.400  2.842  -98.769  1203.573  5.000
13.410  2.855  -193.967  1108.375  5.000
13.420  2.974  -140.852  1161.490  5.000
13.430  2.445  -189.997  1112.346  5.000
13.440  2.751  -155.626  1146.717  5.000
13.450  3.447  -146.763  1155.579  5.000
13.460  2.214  -154.807  1147.536  5.000
13.470  2.753  -91.505  1210.838  5.000
13.480  2.939  -151.273  1151.069  5.000
13.490  2.104  -169.239  1133.103  5.000
13.500  2.885  -188.934  1113.408  5.000
13.510  3.112  -233.423  1068.920  5.000
13.520  3.850  -278.750  1023.593  5.000
13.530  2.498  -100.418  1201.924  5.000
13.540  3.139  -138.262  1164.081  5.000
13.550  2.081  -110.616  1191.727  5.000
13.560  2.864  -135.701  1166.642  5.000
13.570  3.811  -148.227  1154.115  5.000
13.580  2.800  -82.972  1219.371  5.000
13.590  3.000  -248.668  1053.674  5.000
13.600  3.170  -152.059  1150.284  5.000
13.610  3.368  -282.816  1019.527  5.000
13.620  3.645  -192.288  1110.054  5.000
13.630  2.630  -192.089  1110.253  5.000
13.640  2.563  -246.308  1056.034  5.000
13.650  2.729  -232.379  1069.964  5.000
13.660  3.158  -1.580  1300.763  5.000
13.670  2.977  -201.188  1101.154  5.000
13.680  2.975  -193.503  1108.839  5.000
13.690  3.506  -166.657  1135.685  5.000
13.700  4.125  -204.340  1098.003  5.000
13.710  5.810  -430.685  871.658  5.000
13.720  5.989  -415.542  886.800  5.000
13.730  5.259  -366.161  936.182  5.000
13.740  6.211  -404.571  897.771  5.000
13.750  6.018  -362.672  939.670  5.000
13.760  5.876  -373.633  928.710  5.000
13.770  6.866  -489.523  812.820  5.000
13.780  5.239  -405.549  896.793  5.000
13.790  4.953  -255.823  1046.519  5.000
13.800  4.612  -342.924  959.418  5.000
13.810  5.493  -425.896  876.447  5.000
13.820  5.199  -367.333  935.010  5.000
13.830  4.632  -283.583  1018.759  5.000
13.840  5.831  -384.052  918.291  5.000
13.850  5.208  -365.032  937.311  5.000
13.860  5.629  -341.834  960.509  5.000
13.870  5.509  -415.269  887.074  5.000
13.880  5.427  -367.228  935.114  5.000
13.890  6.094  -444.944  857.398  5.000
13.900  5.624  -372.018  930.325  5.000
13.910  5.459  -310.196  992.147  5.000
13.920  6.631  -421.847  880.495  5.000
13.930  7.510  -509.346  792.996  5.000
13.940  9.388  -573.179  729.164  5.000
13.950  10.521  -730.102  572.240  5.000
13.960  10.576  -745.861  556.481  5.000
13.970  11.073  -847.738  454.604  5.000
13.980  11.305  -799.629  502.713  5.000
13.990  10.988  -820.949  481.393  5.000
14.000  10.106  -799.218  503.125  5.000
14.010  10.235  -892.678  409.664  5.000
14.020  9.697  -949.861  352.481  5.000
14.030  9.790  -1038.239  264.104  5.000
14.040  8.852  -1166.447  135.895  5.000
14.050  7.698  -1315.494  -13.151  5.000
14.060  7.929  -1312.902  -10.559  5.000
14.070  8.976  -1307.755  -5.413  5.000
14.080  8.435  -1331.895  -29.552  5.000
14.090  8.334  -1369.419  -67.077  5.000
14.100  8.521  -1355.811  -53.469  5.000
14.110  8.811  -1373.048  -70.705  5.000
14.120  8.947  -1439.424  -137.082  5.000
14.130  8.320  -1487.877  -185.535  5.000
14.140  7.625  -1429.896  -127.554  5.000
14.150  8.160  -1368.206  -65.864  5.000
14.160  8.290  -1373.053  -70.711  5.000
14.170  8.037  -1350.095  -47.752  5.000
14.180  7.596  -1314.648  -12.306  5.000
14.190  7.565  -1286.976  15.367  5.000
14.200  7.859  -1328.332  -25.989  5.000
14.210  7.658  -1295.289  7.053  5.000
14.220  7.735  -1297.863  4.479  5.000
14.230  7.732  -1298.441  3.901  5.000
14.240  8.431  -1336.868  -34.525  5.000
14.250  7.988  -1366.652  -64.309  5.000
14.260  7.001  -1391.913  -89.570  5.000
14.270  7.803  -1349.108  -46.765  5.000
14.280  8.537  -1353.233  -50.890  5.000
14.290  8.249  -1403.241  -100.899  5.000
14.300  7.329  -1454.469  -152.126  5.000
14.310  7.475  -1374.612  -72.270  5.000
14.320  8.427  -1341.489  -39.147  5.000
14.330  8.682  -1418.071  -115.729  5.000
14.340  7.668  -1510.142  -207.800  5.000
14.350  8.254  -1521.620  -219.278  5.000
14.360  9.549  -1534.149  -231.806  5.000
14.370  8.068  -1531.420  -229.078  5.000
14.380  5.947  -1532.949  -230.607  5.000
14.390  7.755  -1473.035  -170.692  5.000
14.400  10.154  -1425.211  -122.868  5.000
14.410  8.523  -1535.524  -233.181  5.000
14.420  7.042  -1578.103  -275.760  5.000
14.430  7.937  -1531.974  -229.632  5.000
14.440  9.928  -1548.399  -246.057  5.000
14.450  9.231  -1592.196  -289.853  5.000
14.460  7.105  -1649.269  -346.927  5.000
14.470  7.883  -1661.173  -358.831  5.000
14.480  10.400  -1645.142  -342.799  5.000
14.490  10.078  -1663.970  -361.628  5.000
14.500  7.187  -1736.257  -433.915  5.000
14.510  7.107  -1671.370  -369.027  5.000
14.520  7.708  -1540.267  -237.925  5.000
14.530  8.198  -1544.953  -242.611  5.000
14.540  7.351  -1540.204  -237.862  5.000
14.550  6.639  -1464.038  -161.695  5.000
14.560  6.674  -1403.050  -100.707  5.000
14.570  6.937  -1341.320  -38.977  5.000
14.580  6.809  -1373.530  -71.188  5.000
14.590  6.448  -1375.097  -72.754  5.000
14.600  6.187  -1301.725  0.618  5.000
14.610  6.550  -1281.384  20.959  5.000
14.620  6.752  -1262.774  39.569  5.000
14.630  6.978  -1358.656  -56.314  5.000
14.640  6.639  -1381.605  -79.263  5.000
14.650  5.991  -1352.577  -50.235  5.000
14.660  6.025  -1250.273  52.070  5.000
14.670  6.059  -1210.731  91.611  5.000
14.680  6.781  -1255.966  46.376  5.000
14.690  6.677  -1279.419  22.923  5.000
14.700  6.062  -1369.913  -67.571  5.000
14.710  6.184  -1311.358  -9.015  5.000
14.720  6.419  -1269.989  32.353  5.000
14.730  6.486  -1296.741  5.601  5.000
14.740  6.219  -1338.199  -35.856  5.000
14.750  6.232  -1318.915  -16.572  5.000
14.760  6.165  -1290.818  11.524  5.000
14.770  6.311  -1284.455  17.888  5.000
14.780  6.401  -1319.858  -17.515  5.000
14.790  6.016  -1348.875  -46.533  5.000
14.800  6.274  -1284.392  17.950  5.000
14.810  6.042  -1284.692  17.650  5.000
14.820  6.267  -1292.487  9.855  5.000
14.830  5.798  -1263.588  38.754  5.000
14.840  5.841  -1253.837  48.505  5.000
14.850  6.068  -1240.678  61.664  5.000
14.860  6.024  -1231.212  71.131  5.000
14.870  6.022  -1237.734  64.608  5.000
14.880  5.962  -1271.641  30.701  5.000
14.890  5.586  -1220.301  82.042  5.000
14.900  6.250  -1257.193  45.150  5.000
14.910  6.510  -1266.705  35.637  5.000
14.920  5.117  -1334.515  -32.173  5.000
14.930  5.194  -1299.072  3.271  5.000
14.940  5.576  -1150.053  152.290  5.000
14.950  5.516  -1142.621  159.721  5.000
14.960  5.327  -1184.025  118.318  5.000
14.970  5.458  -1205.329  97.014  5.000
14.980  5.005  -1181.862  120.480  5.000
14.990  4.812  -1141.326  161.017  5.000
15.000  5.148  -1026.015  276.327  5.000
15.010  5.630  -1082.338  220.004  5.000
15.020  4.661  -1095.045  207.297  5.000
15.030  4.426  -1102.644  199.699  5.000
15.040  5.958  -1024.474  277.868  5.000
15.050  5.324  -988.168  314.174  5.000
15.060  3.790  -1101.681  200.662  5.000
15.070  4.082  -1056.775  245.568  5.000
15.080  6.786  -1001.984  300.359  5.000
15.090  6.421  -1006.437  295.905  5.000
15.100  5.057  -1133.583  168.759  5.000
15.110  3.904  -1155.831  146.511  5.000
15.120  4.539  -1063.244  239.099  5.000
15.130  6.298  -1062.304  240.039  5.000
15.140  5.664  -1011.542  290.800  5.000
15.150  3.734  -1060.817  241.525  5.000
15.160  4.187  -1086.211  216.132  5.000
15.170  6.888  -1041.617  260.725  5.000
15.180  6.571  -1050.990  251.352  5.000
15.190  5.428  -1219.239  83.104  5.000
15.200  3.906  -1183.139  119.204  5.000
15.210  5.074  -1153.507  148.835  5.000
15.220  6.872  -1117.439  184.904  5.000
15.230  5.506  -1165.417  136.925  5.000
15.240  4.305  -1207.227  95.116  5.000
15.250  5.478  -1178.250  124.092  5.000
15.260  7.001  -1158.932  143.411  5.000
15.270  4.828  -1191.688  110.654  5.000
15.280  4.032  -1260.107  42.236  5.000
15.290  6.413  -1183.340  119.002  5.000
15.300  7.181  -1104.487  197.855  5.000
15.310  5.100  -1195.711  106.632  5.000
15.320  4.268  -1266.551  35.791  5.000
15.330  6.661  -1217.974  84.368  5.000
15.340  7.762  -1169.820  132.522  5.000
15.350  4.673  -1249.334  53.008  5.000
15.360  4.809  -192.271  -39.815  6.000
15.370  7.790  -136.560  15.896  7.000
15.380  7.807  -18.403  134.053  8.000
15.390  5.709  -32.772  119.685  9.000
15.400  7.823  104.555  257.012  10.000
15.410  12.388  373.362  525.818  11.000
15.420  18.714  628.474  780.930  12.000
15.430  18.978  529.167  681.624  13.000
15.440  15.898  660.027  812.484  14.000
15.450  13.622  195.882  348.338  15.000
15.460  12.494  172.885  325.342  15.000
15.470  15.908  328.498  480.954  15.000
15.480  19.039  436.956  589.413  15.000
15.490  16.548  626.861  779.317  15.000
15.500  12.954  479.127  631.584  15.000
15.510  14.864  110.516  262.973  15.000
15.520  18.610  259.772  412.229  15.000
15.530  18.899  360.507  512.964  15.000
15.540  16.396  243.278  395.735  15.000
15.550  13.802  313.794  466.251  15.000
15.560  17.958  82.379  234.836  15.000
15.570  20.669  166.437  318.894  15.000
15.580  16.527  410.938  563.394  15.000
15.590  13.859  331.861  484.317  15.000
15.600  17.951  16.229  168.686  15.000
15.610  20.237  260.161  412.617  15.000
15.620  17.542  370.310  522.767  15.000
15.630  15.302  242.157  394.613  15.000
15.640  17.120  154.315  306.772  15.000
15.650  20.317  39.191  191.648  15.000
15.660  17.402  35.545  188.001  15.000
15.670  15.906  51.327  203.784  15.000
15.680  19.715  -233.637  -81.180  15.000
15.690  20.795  -28.975  123.482  15.000
15.700  16.559  159.215  311.672  15.000
15.710  16.999  -230.660  -78.203  15.000
15.720  18.286  -44.010  108.447  15.000
15.730  18.181  -40.370  112.087  15.000
15.740  17.010  -165.184  -12.727  15.000
15.750  18.440  -161.112  -8.655  15.000
15.760  19.196  -79.812  72.644  15.000
15.770  17.225  -177.586  -25.129  15.000
15.780  18.380  -151.068  1.389  15.000
15.790  18.443  -167.279  -14.822  15.000
15.800  17.976  -192.687  -40.230  15.000
15.810  18.245  -95.924  56.532  15.000
15.820  17.746  -135.990  16.466  15.000
15.830  18.044  -147.151  5.305  15.000
15.840  18.025  -154.551  -2.094  15.000
15.850  18.132  -173.515  -21.059  15.000
15.860  18.079  -140.990  11.467  15.000
15.870  17.802  -194.342  -41.886  15.000
15.880  17.935  -207.014  -54.557  15.000
15.890  17.779  -162.632  -10.175  15.000
15.900  17.754  -132.416  20.041  15.000
15.910  17.735  -223.459  -71.003  15.000
15.920  17.810  -226.224  -73.767  15.000
15.930  17.772  -175.878  -23.421  15.000
15.940  17.709  -182.401  -29.944  15.000
15.950  17.695  -165.669  -13.212  15.000
15.960  17.643  -139.339  13.117  15.000
15.970  17.553  -210.228  -57.772  15.000
15.980  17.693  -207.829  -55.372  15.000
15.990  17.507  -145.879  6.578  15.000
16.000  17.476  -131.844  20.613  15.000
16.010  17.585  -125.927  26.530  15.000
16.020  17.464  -203.400  -50.944  15.000
16.030  17.437  -190.865  -38.408  15.000
16.040  17.345  -141.208  11.249  15.000
16.050  17.402  -131.676  20.781  15.000
16.060  17.358  -184.125  -31.668  15.000
16.070  17.350  -180.331  -27.874  15.000
16.080  17.310  -197.045  -44.588  15.000
16.090  17.358  -156.930  -4.473  15.000
16.100  17.272  -136.983  15.473  15.000
16.110  17.233  -193.971  -41.514  15.000
16.120  17.312  -174.023  -21.567  15.000
16.130  17.234  -179.056  -26.599  15.000
16.140  17.157  -163.334  -10.878  15.000
16.150  17.168  -176.925  -24.468  15.000
16.160  17.128  -238.098  -85.641  15.000
16.170  17.119  -214.274  -61.818  15.000
16.180  17.113  -188.077  -35.620  15.000
16.190  17.126  -182.193  -29.736  15.000
16.200  17.147  -169.673  -17.216  15.000
16.210  17.032  -167.794  -15.337  15.000
16.220  16.944  -192.223  -39.766  15.000
16.230  17.022  -155.087  -2.630  15.000
16.240  17.030  -205.479  -53.022  15.000
16.250  16.973  -181.126  -28.669  15.000
16.260  17.024  -172.137  -19.680  15.000
16.270  16.886  -127.578  24.879  15.000
16.280  16.855  -94.964  57.493  15.000
16.290  16.842  -116.390  36.067  15.000
16.300  16.956  -201.559  -49.102  15.000
16.310  16.904  -151.369  1.087  15.000
16.320  16.786  -140.892  11.565  15.000
16.330  16.766  -150.629  1.828  15.000
16.340  16.854  -149.334  3.122  15.000
16.350  16.902  -161.762  -9.305  15.000
16.360  16.889  -140.086  12.371  5.000
16.370  16.527  -129.897  22.559  5.000
16.380  12.532  -496.282  -343.825  5.000
16.390  9.164  -643.848  -491.391  5.000
16.400  7.078  -817.210  -664.753  5.000
16.410  6.477  -716.503  -564.046  5.000
16.420  6.548  -677.493  -525.036  5.000
16.430  6.571  -650.003  -497.546  5.000
16.440  6.485  -666.452  -513.996  5.000
16.450  6.176  -625.499  -473.042  5.000
16.460  5.878  -602.528  -450.071  5.000
16.470  5.691  -614.790  -462.333  5.000
16.480  5.363  -582.579  -430.123  5.000
16.490  5.246  -551.924  -399.467  5.000
16.500  5.081  -549.317  -396.861  5.000
16.510  5.067  -515.981  -363.525  5.000
16.520  4.931  -508.493  -356.036  5.000
16.530  4.760  -480.946  -328.489  5.000
16.540  4.891  -460.361  -307.904  5.000
16.550  4.636  -442.287  -289.830  5.000
16.560  4.490  -386.785  -234.328  5.000
16.570  4.554  -396.946  -244.489  5.000
16.580  4.594  -380.622  -228.166  5.000
16.590  4.253  -363.528  -211.071  5.000
16.600  4.152  -368.240  -215.783  5.000
16.610  4.103  -338.076  -185.619  5.000
16.620  4.007  -320.659  -168.202  5.000
16.630  3.983  -320.338  -167.881  5.000
16.640  3.739  -324.610  -172.153  5.000
16.650  3.871  -300.182  -147.725  5.000
16.660  4.109  -313.772  -161.315  5.000
16.670  3.934  -299.097  -146.640  5.000
16.680  3.669  -299.464  -147.008  5.000
16.690  3.812  -261.142  -108.686  5.000
16.700  4.090  -282.391  -129.934  5.000
16.710  3.912  -285.606  -133.149  5.000
16.720  3.636  -271.784  -119.327  5.000
16.730  3.818  -233.371  -80.914  5.000
16.740  3.966  -236.072  -83.615  5.000
16.750  3.638  -262.908  -110.451  5.000
16.760  3.765  -233.378  -80.921  5.000
16.770  3.865  -250.817  -98.360  5.000
16.780  3.873  -246.659  -94.203  5.000
16.790  3.802  -246.382  -93.925  5.000
16.800  3.672  -202.058  -49.601  5.000
16.810  3.636  -193.328  -40.872  5.000
16.820  3.835  -173.974  -21.518  5.000
16.830  3.671  -188.512  -36.056  5.000
16.840  3.613  -162.314  -9.857  5.000
16.850  3.607  -164.948  -12.492  5.000
16.860  3.958  -137.652  14.805  5.000
16.870  3.766  -181.390  -28.933  5.000
16.880  3.834  -198.517  -46.060  5.000
16.890  3.643  -215.827  -63.370  5.000
16.900  3.649  -151.281  1.176  5.000
16.910  3.812  -160.479  -8.022  5.000
16.920  3.723  -169.493  -17.036  5.000
16.930  3.932  -160.085  -7.628  5.000
16.940  3.838  -198.205  -45.748  5.000
16.950  3.568  -156.239  -3.782  5.000
16.960  3.718  -141.181  11.276  5.000
16.970  3.673  -123.833  28.623  5.000
16.980  3.831  -125.556  26.900  5.000
16.990  3.883  -168.603  -16.146  5.000
17.000  3.710  -135.297  17.159  5.000
17.010  3.692  -145.455  7.002  5.000
17.020  3.698  -153.836  -1.379  5.000
17.030  3.831  -123.591  28.866  5.000
17.040  3.916  -141.089  11.368  5.000
17.050  3.825  -132.262  20.195  5.000
17.060  3.838  -98.000  54.457  5.000
17.070  3.642  -142.067  10.389  5.000
17.080  3.894  -142.963  9.493  5.000
17.090  3.881  -123.825  28.631  5.000
17.100  3.939  -107.710  44.747  5.000
17.110  3.936  -117.375  35.082  5.000
17.120  3.855  -120.275  32.181  5.000
17.130  3.701  -125.697  26.760  5.000
17.140  3.803  -131.644  20.812  5.000
17.150  3.948  -122.066  30.391  5.000
17.160  3.892  -117.997  34.459  5.000
17.170  3.913  -146.540  5.917  5.000
17.180  3.811  -142.907  9.550  5.000
17.190  3.793  -131.362  21.095  5.000
17.200  4.073  -134.550  17.907  5.000
17.210  3.767  -116.738  35.719  5.000
17.220  4.173  -144.638  7.819  5.000
17.230  3.994  -133.163  19.294  5.000
17.240  3.938  -123.624  28.832  5.000
17.250  3.909  -128.451  24.006  5.000
17.260  3.751  -135.391  17.066  5.000
17.270  3.739  -137.462  14.995  5.000
17.280  3.890  -138.906  13.551  5.000
17.290  4.043  -151.204  1.253  5.000
17.300  3.925  -151.831  0.625  5.000
17.310  3.779  -125.865  26.591  5.000
17.320  3.904  -122.636  29.820  5.000
17.330  3.941  -142.798  9.658  5.000
17.340  4.016  -130.135  22.322  5.000
17.350  3.933  -126.427  26.030  5.000
17.360  3.977  -118.996  33.461  5.000
17.370  4.061  -144.948  7.508  5.000
17.380  3.773  -150.022  2.435  5.000
17.390  3.830  -142.976  9.481  5.000
17.400  3.864  -143.819  8.638  5.000
17.410  3.896  -128.052  24.405  5.000
17.420  3.746  -91.195  61.261  5.000
17.430  3.917  -106.846  45.611  5.000
17.440  3.883  -144.035  8.422  5.000
17.450  4.116  -111.066  41.391  5.000
17.460  3.608  -96.346  56.111  5.000
17.470  4.054  -74.902  77.555  5.000
17.480  4.337  -114.805  37.651  5.000
17.490  4.389  -142.021  10.436  5.000
17.500  3.950  -119.168  33.289  5.000
17.510  4.308  -126.415  26.042  5.000
17.520  4.274  -146.688  5.769  5.000
17.530  4.130  -128.977  23.480  5.000
17.540  4.130  -130.591  21.866  5.000
17.550  4.327  -155.353  -2.896  5.000
17.560  4.010  -137.597  14.859  5.000
17.570  3.817  -106.843  45.614  5.000
17.580  4.151  -83.103  69.354  5.000
17.590  4.298  -132.889  19.568  5.000
17.600  4.005  -155.643  -3.186  5.000
17.610  4.268  -133.666  18.790  5.000
17.620  4.122  -134.032  18.425  5.000
17.630  3.876  -115.502  36.955  5.000
17.640  4.259  -109.887  42.570  5.000
17.650  4.184  -148.014  4.443  5.000
17.660  4.341  -147.118  5.339  5.000
17.670  4.169  -140.217  12.240  5.000
17.680  4.119  -127.513  24.944  5.000
17.690  4.052  -99.504  52.952  5.000
17.700  4.410  -122.388  30.069  5.000
17.710  4.139  -155.127  -2.670  5.000
17.720  4.335  -146.691  5.766  5.000
17.730  4.157  -140.187  12.269  5.000
17.740  4.188  -125.783  26.674  5.000
17.750  4.264  -119.423  33.034  5.000
17.760  4.274  -140.118  12.339  5.000
17.770  4.352  -157.227  -4.771  5.000
17.780  4.173  -148.713  3.743  5.000
17.790  4.263  -100.285  52.172  5.000
17.800  4.307  -149.168  3.289  5.000
17.810  4.293  -135.373  17.084  5.000
17.820  4.123  -128.246  24.210  5.000
17.830  3.958  -82.694  69.763  5.000
17.840  4.430  -83.515  68.942  5.000
17.850  4.653  -131.434  21.023  5.000
17.860  4.414  -177.079  -24.622  5.000
17.870  4.209  -157.162  -4.705  5.000
17.880  4.276  -132.608  19.849  5.000
17.890  4.471  -156.368  -3.911  5.000
17.900  4.472  -130.116  22.340  5.000
17.910  4.036  -149.585  2.872  5.000
17.920  4.374  -138.607  13.849  5.000
17.930  4.438  -106.125  46.332  5.000
17.940  4.378  -174.189  -21.733  5.000
17.950  4.383  -164.469  -12.013  5.000
17.960  4.177  -119.187  33.269  5.000
17.970  4.250  -101.106  51.351  5.000
17.980  4.535  -112.621  39.836  5.000
17.990  4.386  -97.726  54.731  5.000
18.000  4.763  -157.893  -5.436  5.000
18.010  4.338  -177.104  -24.647  5.000
18.020  4.439  -172.059  -19.603  5.000
18.030  4.163  -140.559  11.898  5.000
18.040  4.372  -118.262  34.194  5.000
18.050  4.633  -116.290  36.167  5.000
18.060  4.306  -124.708  27.748  5.000
18.070  4.324  -113.493  38.964  5.000
18.080  4.440  -119.142  33.315  5.000
18.090  4.434  -129.675  22.782  5.000
18.100  4.579  -128.879  23.578  5.000
18.110  4.575  -162.838  -10.381  5.000
18.120  4.537  -164.861  -12.405  5.000
18.130  4.282  -140.030  12.427  5.000
18.140  4.484  -127.375  25.081  5.000
18.150  4.542  -124.270  28.187  5.000
18.160  4.512  -124.549  27.907  5.000
18.170  4.540  -139.913  12.544  5.000
18.180  4.423  -159.287  -6.830  5.000
18.190  4.405  -138.656  13.800  5.000
18.200  4.878  -152.618  -0.161  5.000
18.210  4.678  -177.846  -25.390  5.000
18.220  4.518  -190.835  -38.378  5.000
18.230  4.351  -141.148  11.309  5.000
18.240  4.646  -91.535  60.922  5.000
18.250  4.695  -128.753  23.704  5.000
18.260  4.465  -159.248  -6.791  5.000
18.270  4.419  -124.932  27.525  5.000
18.280  4.574  -115.539  36.918  5.000
18.290  4.482  -140.283  12.174  5.000
18.300  4.581  -143.114  9.342  5.000
18.310  4.576  -129.214  23.242  5.000
18.320  4.376  -126.383  26.073  5.000
18.330  4.597  -96.346  56.111  5.000
18.340  4.740  -139.706  12.751  5.000
18.350  4.723  -145.478  6.978  5.000
18.360  4.679  -184.567  -32.110  5.000
18.370  4.590  704.355  -3.220  6.000
18.380  4.501  751.008  43.433  7.000
18.390  5.345  918.551  210.976  8.000
18.400  6.885  1018.515  310.940  9.000
18.410  8.195  1056.830  349.255  10.000
18.420  10.453  1217.597  510.022  11.000
18.430  13.920  1341.180  633.605  12.000
18.440  11.621  1442.531  734.956  13.000
18.450  8.400  1372.638  665.063  14.000
18.460  12.685  1172.518  464.943  15.000
18.470  16.411  1369.358  661.783  15.000
18.480  18.277  1343.129  635.553  15.000
18.490  16.825  1165.187  457.612  15.000
18.500  13.295  1009.841  302.266  15.000
18.510  10.846  1192.965  485.390  15.000
18.520  15.306  1008.350  300.775  15.000
18.530  18.339  1113.317  405.742  15.000
18.540  16.395  1062.159  354.584  15.000
18.550  13.028  863.047  155.472  15.000
18.560  13.610  1001.528  293.953  15.000
18.570  17.397  978.165  270.590  15.000
18.580  19.309  1165.236  457.661  15.000
18.590  16.368  1267.397  559.822  15.000
18.600  13.316  1177.269  469.694  15.000
18.610  15.061  916.818  209.243  15.000
18.620  18.746  940.852  233.277  15.000
18.630  17.651  1061.115  353.539  15.000
18.640  14.323  1125.136  417.561  15.000
18.650  14.659  745.658  38.083  15.000
18.660  17.466  913.854  206.279  15.000
18.670  18.551  959.399  251.824  15.000
18.680  15.703  978.886  271.311  15.000
18.690  14.637  1004.437  296.862  15.000
18.700  19.001  797.745  90.170  15.000
18.710  19.803  890.869  183.294  15.000
18.720  15.827  843.071  135.496  15.000
18.730  15.233  742.597  35.022  15.000
