# Captured 2020-06-20 10:24:44.916993 by jkff
# Built at revision 15e86df (dirty - added the breath_id debug variable)
#
# This uses default GUI parameters:
#  Command Pressure mode
#  PIP 15
#  PEEP 5
#  RR 12
#  I-Time 1
#
# The test lung is the simple one (blue bag between two styrofoam sheets and a
# rubber band, tubes tucked under the band for more resistance)
#
# To re-capture:
# * Fire up the vent and also connect it to your computer over serial
# * Run utils/controller_debug.py
# * In there, say:
#
#  ] trace start pressure net_flow volume
#  ] get trace_samples
#  ... (repeat until it says 4096) ...
#  ] trace download --dest=trace.dat
#
time(sec) pressure net_flow volume breath_id
12.720 4.341 44.327 3.262 191134073
12.730 4.410 48.035 3.723 191134073
12.740 4.514 161.063 4.769 191134073
12.750 4.672 51.816 5.833 191134073
12.760 4.812 14.900 6.167 191134073
12.770 4.937 37.540 6.429 191134073
12.780 5.065 42.317 6.828 191134073
12.790 5.159 38.712 7.234 191134073
12.800 5.231 19.888 7.526 191134073
12.810 5.346 36.581 7.809 191134073
12.820 5.417 27.780 8.131 191134073
12.830 5.426 12.689 8.333 191134073
12.840 5.551 38.187 8.587 191134073
12.850 5.565 40.645 8.981 191134073
12.860 5.610 36.381 9.367 191134073
12.870 5.659 -8.120 9.508 191134073
12.880 5.714 15.600 9.545 191134073
12.890 5.654 6.420 9.655 191134073
12.900 5.658 -18.777 9.594 191134073
12.910 5.659 -15.611 9.422 191134073
12.920 5.659 -42.819 9.130 191134073
12.930 5.535 -41.388 8.709 191134073
12.940 5.558 -44.217 8.281 191134073
12.950 5.424 -49.052 7.814 191134073
12.960 5.339 -35.117 7.393 191134073
12.970 5.278 -45.494 6.990 191134073
12.980 5.205 -30.281 6.611 191134073
12.990 5.104 -20.720 6.356 191134073
13.000 5.010 -44.769 6.029 191134073
13.010 4.986 -43.242 5.589 191134073
13.020 4.906 -49.653 5.125 191134073
13.030 4.795 -36.453 4.694 191134073
13.040 4.746 -21.725 4.403 191134073
13.050 4.714 -24.751 4.171 191134073
13.060 4.626 -26.575 3.914 191134073
13.070 4.588 -51.673 3.523 191134073
13.080 4.569 -35.941 3.085 191134073
13.090 4.499 -24.023 2.785 191134073
13.100 4.509 -29.305 2.518 191134073
13.110 4.478 -7.932 2.332 191134073
13.120 4.498 -17.876 2.203 191134073
13.130 4.496 -3.636 2.096 191134073
13.140 4.503 13.856 2.147 191134073
13.150 4.566 5.499 2.243 191134073
13.160 4.621 -6.526 2.238 191134073
13.170 4.717 32.882 2.370 191134073
13.180 4.782 20.422 2.637 191134073
13.190 4.802 54.061 3.009 191134073
13.200 4.924 -5.000 3.254 191134073
13.210 5.029 15.413 3.306 191134073
13.220 5.046 30.003 3.533 191134073
13.230 5.093 14.251 3.755 191134073
13.240 5.221 40.397 4.028 191134073
13.250 5.218 13.931 4.300 191134073
13.260 5.251 13.912 4.439 191134073
13.270 5.309 25.563 4.636 191134073
13.280 5.354 -4.052 4.744 191134073
13.290 5.366 14.554 4.796 191134073
13.300 5.371 -0.390 4.867 191134073
13.310 5.422 -0.444 4.863 191134073
13.320 5.353 -15.216 4.785 191134073
13.330 5.332 -53.579 4.441 191134073
13.340 5.330 -27.925 4.033 191134073
13.350 5.296 -26.090 3.763 191134073
13.360 5.220 -43.175 3.417 191134073
13.370 5.207 -24.915 3.076 191134073
13.380 5.159 -32.809 2.788 191134073
13.390 5.110 -32.461 2.461 191134073
13.400 5.045 -61.164 1.993 191134073
13.410 4.998 -58.286 1.396 191134073
13.420 4.931 -36.216 0.923 191134073
13.430 4.904 -28.753 0.599 191134073
13.440 4.858 -15.064 0.380 191134073
13.450 4.838 -51.759 0.045 191134073
13.460 4.774 -24.594 -0.336 191134073
13.470 4.743 -21.810 -0.568 191134073
13.480 4.767 -20.843 -0.782 191134073
13.490 4.704 -13.479 -0.953 191134073
13.500 4.701 -9.515 -1.068 191134073
13.510 4.710 2.156 -1.105 191134073
13.520 4.695 -14.262 -1.166 191134073
13.530 4.705 8.595 -1.194 191134073
13.540 4.749 -7.135 -1.187 191134073
13.550 4.777 -12.037 -1.282 191134073
13.560 4.810 36.470 -1.160 191134073
13.570 4.836 11.755 -0.919 191134073
13.580 4.908 6.487 -0.828 191134073
13.590 4.870 44.274 -0.574 191134073
13.600 4.940 28.610 -0.210 191134073
13.610 4.999 44.182 0.154 191134073
13.620 5.063 -30.166 0.224 191134073
13.630 5.110 -1.269 0.067 191134073
13.640 5.171 -3.599 0.043 191134073
13.650 5.142 18.363 0.117 191134073
13.660 5.145 3.882 0.228 191134073
13.670 5.191 20.603 0.350 191134073
13.680 5.209 16.680 0.537 191134073
13.690 5.196 1.670 0.628 191134073
13.700 5.236 1.257 0.643 191134073
13.710 5.229 -58.496 0.357 191134073
13.720 5.228 -9.776 0.016 191134073
13.730 5.269 5.001 -0.008 191134073
13.740 5.224 -7.481 -0.021 191134073
13.750 5.150 7.044 -0.023 191134073
13.760 5.128 -11.153 -0.044 191134073
13.770 5.105 5.299 -0.073 191134073
13.780 5.070 0.987 -0.041 191134073
13.790 5.044 7.183 -0.000 191134073
13.800 5.026 -18.488 -0.057 191134073
13.810 5.006 -27.625 -0.288 191134073
13.820 4.967 -29.001 -0.571 191134073
13.830 4.956 -17.097 -0.801 191134073
13.840 4.891 -15.582 -0.965 191134073
13.850 4.884 -13.975 -1.112 191134073
13.860 4.889 -10.473 -1.235 191134073
13.870 4.850 -3.561 -1.305 191134073
13.880 4.803 -35.043 -1.498 191134073
13.890 4.841 -38.812 -1.867 191134073
13.900 4.827 -28.040 -2.201 191134073
13.910 4.836 -9.350 -2.388 191134073
13.920 4.828 -2.162 -2.446 191134073
13.930 4.851 -3.624 -2.475 191134073
13.940 4.823 3.235 -2.477 191134073
13.950 4.859 -15.267 -2.537 191134073
13.960 4.889 12.815 -2.549 191134073
13.970 4.897 -4.715 -2.509 191134073
13.980 4.895 -7.567 -2.570 191134073
13.990 4.939 24.510 -2.485 191134073
14.000 4.941 -3.959 -2.383 191134073
14.010 4.999 -18.340 -2.494 191134073
14.020 5.015 30.549 -2.433 191134073
14.030 5.034 8.353 -2.239 191134073
14.040 5.057 -5.332 -2.223 191134073
14.050 5.120 1.995 -2.240 191134073
14.060 5.128 3.919 -2.211 191134073
14.070 5.120 15.137 -2.115 191134073
14.080 5.117 9.509 -1.992 191134073
14.090 5.160 2.496 -1.932 191134073
14.100 5.098 -8.631 -1.963 191134073
14.110 5.143 5.866 -1.977 191134073
14.120 5.153 9.205 -1.901 191134073
14.130 5.126 -2.214 -1.866 191134073
14.140 5.095 3.509 -1.860 191134073
14.150 5.146 -17.744 -1.931 191134073
14.160 5.091 -19.547 -2.117 191134073
14.170 5.076 -1.578 -2.223 191134073
14.180 5.068 -25.160 -2.357 191134073
14.190 5.075 11.589 -2.425 191134073
14.200 5.006 -5.151 -2.392 191134073
14.210 4.979 3.262 -2.402 191134073
14.220 5.007 -3.419 -2.403 191134073
14.230 4.906 15.523 -2.342 191134073
14.240 4.924 25.611 -2.136 191134073
14.250 4.954 -12.692 -2.072 191134073
14.260 4.928 -2.899 -2.150 191134073
14.270 4.913 -11.583 -2.222 191134073
14.280 4.932 15.184 -2.204 191134073
14.290 4.884 -20.511 -2.231 191134073
14.300 4.905 -23.261 -2.450 191134073
14.310 4.901 -3.423 -2.583 191134073
14.320 4.924 -8.092 -2.641 191134073
14.330 4.880 -1.034 -2.686 191134073
14.340 4.906 -12.112 -2.752 191134073
14.350 4.941 7.423 -2.775 191134073
14.360 4.892 -8.289 -2.780 191134073
14.370 5.003 -19.190 -2.917 191134073
14.380 4.972 10.788 -2.959 191134073
14.390 4.947 -0.295 -2.907 191134073
14.400 4.967 11.435 -2.851 191134073
14.410 4.987 -3.195 -2.810 191134073
14.420 5.020 -7.178 -2.862 191134073
14.430 4.983 -8.979 -2.943 191134073
14.440 5.072 7.256 -2.951 191134073
14.450 5.068 14.645 -2.842 191134073
14.460 5.048 0.155 -2.768 191134073
14.470 5.093 -3.551 -2.785 191134073
14.480 5.091 -5.656 -2.831 191134073
14.490 5.020 -8.166 -2.900 191134073
14.500 5.078 -0.960 -2.945 191134073
14.510 5.077 -13.967 -3.020 191134073
14.520 5.045 -6.328 -3.121 191134073
14.530 5.056 -18.346 -3.245 191134073
14.540 5.106 -31.418 -3.494 191134073
14.550 5.028 -2.286 -3.662 191134073
14.560 5.038 8.680 -3.630 191134073
14.570 5.047 -20.640 -3.690 191134073
14.580 5.043 -41.884 -4.003 191134073
14.590 5.027 2.409 -4.200 191134073
14.600 5.010 9.820 -4.139 191134073
14.610 4.997 -7.810 -4.129 191134073
14.620 5.017 -28.617 -4.311 191134073
14.630 5.023 -0.124 -4.455 191134073
14.640 4.980 7.461 -4.418 191134073
14.650 4.954 -9.476 -4.428 191134073
14.660 4.984 -30.918 -4.630 191134073
14.670 4.960 17.816 -4.695 191134073
14.680 4.918 -18.235 -4.698 191134073
14.690 4.969 -1.596 -4.797 191134073
14.700 4.981 2.986 -4.790 191134073
14.710 4.986 -11.841 -4.834 191134073
14.720 4.924 -18.988 -4.988 191134073
14.730 4.961 -17.897 -5.173 191134073
14.740 4.966 -5.824 -5.291 191134073
14.750 4.886 -8.272 -5.362 191134073
14.760 4.946 -5.065 -5.428 191134073
14.770 4.986 4.365 -5.432 191134073
14.780 4.948 -11.370 -5.467 191134073
14.790 4.948 15.169 -5.448 191134073
14.800 4.966 11.922 -5.312 191134073
14.810 4.993 -7.336 -5.290 191134073
14.820 5.006 -13.229 -5.392 191134073
14.830 5.048 3.714 -5.440 191134073
14.840 5.044 -10.539 -5.474 191134073
14.850 5.008 -30.003 -5.677 191134073
14.860 5.032 -2.825 -5.841 191134073
14.870 5.060 11.235 -5.799 191134073
14.880 5.022 -2.620 -5.756 191134073
14.890 5.012 -31.976 -5.929 191134073
14.900 5.051 -21.588 -6.197 191134073
14.910 5.009 -30.824 -6.459 191134073
14.920 5.028 -28.508 -6.755 191134073
14.930 5.082 -25.032 -7.023 191134073
14.940 5.026 -13.995 -7.218 191134073
14.950 5.015 -25.818 -7.417 191134073
14.960 5.059 -27.919 -7.686 191134073
14.970 5.019 -18.849 -7.920 191134073
14.980 4.994 22.408 -7.902 191134073
14.990 5.042 -8.606 -7.833 191134073
15.000 5.053 -29.303 -8.022 191134073
15.010 5.004 -8.995 -8.214 191134073
15.020 5.004 -6.154 -8.290 191134073
15.030 4.998 13.855 -8.251 191134073
15.040 4.955 -29.304 -8.328 191134073
15.050 5.004 -16.909 -8.559 191134073
15.060 4.956 14.803 -8.570 191134073
15.070 4.932 -24.388 -8.618 191134073
15.080 4.963 -3.011 -8.755 191134073
15.090 5.004 3.334 -8.753 191134073
15.100 4.944 -15.487 -8.814 191134073
15.110 4.950 -18.613 -8.985 191134073
15.120 4.983 3.238 -9.061 191134073
15.130 4.973 8.610 -9.002 191134073
15.140 4.963 -3.498 -8.977 191134073
15.150 4.943 21.866 -8.885 191134073
15.160 4.939 -10.312 -8.827 191134073
15.170 5.000 -19.375 -8.975 191134073
15.180 4.981 5.857 -9.043 191134073
15.190 4.995 -20.683 -9.117 191134073
15.200 4.974 -5.510 -9.248 191134073
15.210 5.014 9.672 -9.227 191134073
15.220 4.999 -3.763 -9.198 191134073
15.230 5.017 -33.626 -9.385 191134073
15.240 5.001 -12.004 -9.613 191134073
15.250 5.048 -11.887 -9.732 191134073
15.260 5.000 7.829 -9.753 191134073
15.270 5.003 10.189 -9.663 191134073
15.280 5.030 -17.820 -9.701 191134073
15.290 5.010 -20.774 -9.894 191134073
15.300 5.018 -3.210 -10.014 191134073
15.310 5.044 20.121 -9.929 191134073
15.320 5.024 10.414 -9.776 191134073
15.330 5.019 7.390 -9.687 191134073
15.340 5.038 -1.821 -9.659 191134073
15.350 5.069 -12.846 -9.733 191134073
15.360 4.993 4.527 -9.774 191134073
15.370 5.034 -4.328 -9.773 191134073
15.380 5.053 -18.684 -9.888 191134073
15.390 5.005 -28.859 -10.126 191134073
15.400 5.026 0.589 -10.268 191134073
15.410 5.009 -8.841 -10.309 191134073
15.420 4.951 2.353 -10.341 191134073
15.430 4.975 24.182 -10.209 191134073
15.440 4.986 -7.368 -10.124 191134073
15.450 4.986 -18.260 -10.253 191134073
15.460 4.995 -31.878 -10.503 191134073
15.470 5.001 10.134 -10.612 191134073
15.480 5.002 -11.127 -10.617 191134073
15.490 4.966 -21.320 -10.779 191134073
15.500 4.977 -4.088 -10.906 191134073
15.510 4.980 0.077 -10.926 191134073
15.520 4.982 -26.844 -11.060 191134073
15.530 5.014 -2.455 -11.207 191134073
15.540 4.982 -13.671 -11.287 191134073
15.550 4.955 -23.683 -11.474 191134073
15.560 5.000 -25.294 -11.719 191134073
15.570 4.956 -15.242 -11.922 196144035
15.580 4.978 19.552 -11.900 196144035
15.590 5.056 18.723 -11.709 196144035
15.600 5.118 54.652 -11.342 196144035
15.610 5.308 29.141 -10.923 196144035
15.620 5.392 69.178 -10.431 196144035
15.630 5.726 181.040 -9.180 196144035
15.640 6.068 261.891 -6.966 196144035
15.650 6.687 307.413 -4.119 196144035
15.660 7.333 464.344 -0.259 196144035
15.670 8.337 794.704 6.034 196144035
15.680 8.661 993.683 14.979 196144035
15.690 10.458 1107.315 25.481 196144035
15.700 11.669 1092.714 36.481 196144035
15.710 13.170 1446.552 49.178 196144035
15.720 15.060 1313.174 62.976 196144035
15.730 17.077 1385.798 76.473 196144035
15.740 18.467 1284.760 89.823 196144035
15.750 19.996 1629.536 104.393 196144035
15.760 20.950 1510.127 120.092 196144035
15.770 21.691 1379.372 134.539 196144035
15.780 23.054 813.231 145.502 196144035
15.790 23.737 666.984 152.903 196144035
15.800 24.252 515.696 158.817 196144035
15.810 24.520 302.208 162.906 196144035
15.820 23.536 58.949 164.712 196144035
15.830 24.015 -336.331 163.325 196144035
15.840 22.840 -430.878 159.490 196144035
15.850 22.966 -441.625 155.128 196144035
15.860 22.247 -365.766 151.091 196144035
15.870 21.562 -442.360 147.050 196144035
15.880 20.961 -422.513 142.726 196144035
15.890 20.267 -404.811 138.589 196144035
15.900 19.633 -408.729 134.522 196144035
15.910 18.919 -401.874 130.469 196144035
15.920 18.471 -392.802 126.495 196144035
15.930 17.887 -375.798 122.652 196144035
15.940 17.390 -371.323 118.916 196144035
15.950 16.883 -373.353 115.193 196144035
15.960 16.380 -357.523 111.539 196144035
15.970 15.987 -339.894 108.052 196144035
15.980 15.553 -354.315 104.581 196144035
15.990 15.222 -347.145 101.074 196144035
16.000 14.784 -372.736 97.474 196144035
16.010 14.295 -342.733 93.897 196144035
16.020 14.017 -305.272 90.657 196144035
16.030 13.605 -281.417 87.724 196144035
16.040 13.349 -268.353 84.975 196144035
16.050 13.010 -257.872 82.344 196144035
16.060 12.599 -244.103 79.834 196144035
16.070 12.374 -231.330 77.456 196144035
16.080 12.182 -226.439 75.168 196144035
16.090 12.103 -205.236 73.009 196144035
16.100 11.913 -172.973 71.118 196144035
16.110 11.770 -135.105 69.578 196144035
16.120 11.561 -105.706 68.374 196144035
16.130 11.299 -91.669 67.387 196144035
16.140 11.294 -88.360 66.487 196144035
16.150 11.417 -48.923 65.800 196144035
16.160 11.426 -0.350 65.554 196144035
16.170 11.426 37.271 65.739 196144035
16.180 11.393 106.686 66.458 196144035
16.190 11.708 174.219 67.863 196144035
16.200 11.889 216.986 69.819 196144035
16.210 12.344 260.945 72.209 196144035
16.220 12.888 368.942 75.358 196144035
16.230 13.442 514.303 79.775 196144035
16.240 13.723 374.526 84.218 196144035
16.250 14.435 409.003 88.136 196144035
16.260 14.970 520.427 92.784 196144035
16.270 15.629 374.591 97.258 196144035
16.280 16.021 364.995 100.956 196144035
16.290 16.442 499.030 105.276 196144035
16.300 16.942 337.736 109.460 196144035
16.310 17.210 481.904 113.558 196144035
16.320 17.366 229.895 117.118 196144035
16.330 17.638 170.878 119.121 196144035
16.340 18.042 153.194 120.742 196144035
16.350 18.214 84.711 121.931 196144035
16.360 18.201 24.980 122.480 196144035
16.370 17.791 -22.882 122.490 196144035
16.380 17.877 -52.562 122.113 196144035
16.390 17.749 -102.892 121.336 196144035
16.400 17.644 -135.875 120.142 196144035
16.410 17.450 -154.426 118.690 196144035
16.420 17.188 -157.998 117.128 196144035
16.430 16.956 -142.999 115.623 196144035
16.440 16.738 -156.736 114.124 196144035
16.450 16.352 -171.965 112.481 196144035
16.460 16.121 -197.559 110.634 196144035
16.470 15.819 -195.161 108.670 196144035
16.480 15.590 -193.336 106.727 196144035
16.490 15.309 -204.704 104.737 196144035
16.500 14.999 -221.214 102.608 196144035
16.510 14.657 -212.321 100.440 196144035
16.520 14.463 -198.942 98.384 196144035
16.530 14.171 -199.513 96.391 196144035
16.540 14.003 -194.703 94.421 196144035
16.550 13.776 -158.551 92.654 196144035
16.560 13.568 -142.682 91.148 196144035
16.570 13.397 -132.699 89.771 196144035
16.580 13.138 -145.816 88.379 196144035
16.590 12.677 -161.626 86.841 196144035
16.600 12.237 -233.900 84.864 196144035
16.610 12.176 -267.792 82.355 196144035
16.620 12.107 -307.748 79.476 196144035
16.630 11.675 -311.875 76.380 196144035
16.640 11.416 -308.221 73.279 196144035
16.650 11.072 -299.778 70.239 196144035
16.660 10.715 -291.045 67.285 196144035
16.670 10.451 -268.260 64.489 196144035
16.680 10.203 -292.086 61.687 196144035
16.690 9.927 -279.858 58.827 196144035
16.700 9.708 -275.111 56.053 196144035
16.710 9.457 -272.690 53.314 196144035
16.720 9.254 -255.705 50.672 196144035
16.730 8.970 -265.306 48.066 196144035
16.740 8.784 -254.130 45.469 196144035
16.750 8.586 -237.256 43.012 196144035
16.760 8.317 -235.313 40.649 196144035
16.770 8.143 -263.494 38.155 196144035
16.780 7.987 -246.940 35.603 196144035
16.790 7.735 -245.040 33.143 196144035
16.800 7.527 -220.551 30.816 196144035
16.810 7.403 -216.636 28.630 196144035
16.820 7.138 -216.638 26.463 196144035
16.830 7.059 -211.718 24.321 196144035
16.840 6.843 -227.873 22.124 196144035
16.850 6.665 -204.080 19.964 196144035
16.860 6.514 -217.790 17.854 196144035
16.870 6.322 -208.784 15.722 196144035
16.880 6.133 -201.419 13.671 196144035
16.890 5.901 -184.762 11.740 196144035
16.900 5.768 -180.877 9.912 196144035
16.910 5.560 -191.535 8.050 196144035
16.920 5.326 -197.003 6.107 196144035
16.930 5.201 -178.862 4.227 196144035
16.940 4.947 -154.261 2.562 196144035
16.950 4.737 -162.368 0.979 196144035
16.960 4.547 -158.222 -0.625 196144035
16.970 4.285 -154.931 -2.190 196144035
16.980 4.074 -129.486 -3.612 196144035
16.990 3.848 -126.473 -4.892 196144035
17.000 3.642 -114.966 -6.099 196144035
17.010 3.395 -94.483 -7.146 196144035
17.020 3.218 -67.390 -7.956 196144035
17.030 3.009 -97.032 -8.778 196144035
17.040 2.846 -68.331 -9.604 196144035
17.050 2.780 -63.037 -10.261 196144035
17.060 2.648 -66.993 -10.911 196144035
17.070 2.600 -56.217 -11.528 196144035
17.080 2.513 -36.093 -11.989 196144035
17.090 2.473 8.647 -12.126 196144035
17.100 2.413 -8.537 -12.126 196144035
17.110 2.457 12.542 -12.106 196144035
17.120 2.488 -10.259 -12.094 196144035
17.130 2.543 27.969 -12.006 196144035
17.140 2.682 45.597 -11.638 196144035
17.150 2.885 95.713 -10.931 196144035
17.160 3.079 63.679 -10.134 196144035
17.170 3.248 96.960 -9.331 196144035
17.180 3.537 187.884 -7.907 196144035
17.190 3.865 83.481 -6.550 196144035
17.200 4.225 120.866 -5.528 196144035
17.210 4.583 177.431 -4.037 196144035
17.220 4.947 122.393 -2.538 196144035
17.230 5.216 141.931 -1.216 196144035
17.240 5.511 241.007 0.698 196144035
17.250 5.711 127.781 2.542 196144035
17.260 5.898 96.805 3.665 196144035
17.270 6.023 207.408 5.186 196144035
17.280 6.148 136.284 6.904 196144035
17.290 6.203 58.654 7.879 196144035
17.300 6.224 90.342 8.624 196144035
17.310 6.307 40.660 9.279 196144035
17.320 6.353 -0.513 9.480 196144035
17.330 6.385 8.720 9.521 196144035
17.340 6.402 -6.031 9.534 196144035
17.350 6.377 -50.976 9.249 196144035
17.360 6.260 -37.657 8.806 196144035
17.370 6.220 -51.539 8.360 196144035
17.380 6.190 -31.686 7.944 196144035
17.390 6.044 -43.235 7.569 196144035
17.400 5.979 -44.216 7.132 196144035
17.410 5.891 -72.694 6.547 196144035
17.420 5.801 -50.307 5.933 196144035
17.430 5.700 -65.514 5.353 196144035
17.440 5.645 -65.682 4.697 196144035
17.450 5.521 -39.128 4.173 196144035
17.460 5.415 -67.548 3.640 196144035
17.470 5.368 -65.143 2.977 196144035
17.480 5.250 -53.684 2.382 196144035
17.490 5.126 -51.760 1.855 196144035
17.500 5.015 -37.397 1.409 196144035
17.510 4.984 -54.123 0.952 196144035
17.520 4.819 -59.335 0.384 196144035
17.530 4.746 -52.384 -0.174 196144035
17.540 4.667 -42.537 -0.649 196144035
17.550 4.564 -52.733 -1.125 196144035
17.560 4.468 -54.393 -1.661 196144035
17.570 4.431 -26.419 -2.065 196144035
17.580 4.337 -24.058 -2.317 196144035
17.590 4.249 -40.572 -2.640 196144035
17.600 4.221 -39.373 -3.040 196144035
17.610 4.179 -31.240 -3.393 196144035
17.620 4.058 -29.664 -3.698 196144035
17.630 4.017 -17.768 -3.935 196144035
17.640 4.011 -22.010 -4.134 196144035
17.650 3.949 -41.497 -4.451 196144035
17.660 3.916 -16.563 -4.741 196144035
17.670 3.939 7.506 -4.787 196144035
17.680 3.927 -4.353 -4.771 196144035
17.690 3.986 15.411 -4.716 196144035
17.700 4.099 41.408 -4.431 196144035
17.710 4.224 44.009 -4.004 196144035
17.720 4.310 49.131 -3.539 196144035
17.730 4.478 27.525 -3.155 196144035
17.740 4.561 27.612 -2.880 196144035
17.750 4.681 32.730 -2.578 196144035
17.760 4.792 27.873 -2.275 196144035
17.770 4.924 72.550 -1.773 196144035
17.780 4.973 43.274 -1.194 196144035
17.790 5.124 64.811 -0.653 196144035
17.800 5.197 39.700 -0.131 196144035
17.810 5.310 34.047 0.238 196144035
17.820 5.347 29.740 0.557 196144035
17.830 5.454 57.220 0.992 196144035
17.840 5.499 37.540 1.465 196144035
17.850 5.586 30.771 1.807 196144035
17.860 5.619 16.595 2.044 196144035
17.870 5.675 25.125 2.252 196144035
17.880 5.674 8.121 2.419 196144035
17.890 5.695 -16.071 2.379 196144035
17.900 5.684 3.853 2.318 196144035
17.910 5.608 5.947 2.367 196144035
17.920 5.573 -23.956 2.277 196144035
17.930 5.556 -21.547 2.049 196144035
17.940 5.463 -17.370 1.855 196144035
17.950 5.377 -55.605 1.490 196144035
17.960 5.359 -42.575 0.999 196144035
17.970 5.251 -50.978 0.531 196144035
17.980 5.193 -44.351 0.054 196144035
17.990 5.120 -24.147 -0.288 196144035
18.000 5.041 -64.962 -0.734 196144035
18.010 4.980 -62.364 -1.370 196144035
18.020 4.878 -23.115 -1.798 196144035
18.030 4.814 -25.937 -2.043 196144035
18.040 4.730 -39.773 -2.371 196144035
18.050 4.670 -45.341 -2.797 196144035
18.060 4.651 -24.660 -3.147 196144035
18.070 4.595 -28.904 -3.415 196144035
18.080 4.510 -10.923 -3.614 196144035
18.090 4.520 -3.214 -3.685 196144035
18.100 4.497 -5.939 -3.730 196144035
18.110 4.481 -20.720 -3.864 196144035
18.120 4.508 -8.812 -4.011 196144035
18.130 4.535 16.756 -3.972 196144035
18.140 4.548 -38.751 -4.082 196144035
18.150 4.615 30.268 -4.124 196144035
18.160 4.660 30.541 -3.820 196144035
18.170 4.680 12.137 -3.607 196144035
18.180 4.794 31.795 -3.387 196144035
18.190 4.858 42.550 -3.015 196144035
18.200 4.916 55.444 -2.525 196144035
18.210 5.003 37.075 -2.063 196144035
18.220 5.137 25.792 -1.748 196144035
18.230 5.160 51.375 -1.362 196144035
18.240 5.212 8.793 -1.062 196144035
18.250 5.235 6.420 -0.986 196144035
18.260 5.352 15.933 -0.874 196144035
18.270 5.332 -4.506 -0.817 196144035
18.280 5.361 9.348 -0.792 196144035
18.290 5.369 6.373 -0.714 196144035
18.300 5.323 12.862 -0.618 196144035
18.310 5.368 1.697 -0.545 196144035
18.320 5.382 -33.109 -0.702 196144035
18.330 5.346 -30.853 -1.022 196144035
18.340 5.312 -35.681 -1.354 196144035
18.350 5.282 -38.324 -1.724 196144035
18.360 5.215 -18.186 -2.007 196144035
18.370 5.130 -32.477 -2.260 196144035
18.380 5.126 -22.546 -2.535 196144035
18.390 5.058 -26.131 -2.779 196144035
18.400 4.966 -38.156 -3.100 196144035
18.410 4.960 -8.339 -3.333 196144035
18.420 4.903 2.353 -3.363 196144035
18.430 4.840 -33.227 -3.517 196144035
18.440 4.824 -18.062 -3.773 196144035
18.450 4.789 -20.391 -3.966 196144035
18.460 4.760 -40.736 -4.271 196144035
18.470 4.755 1.451 -4.468 196144035
18.480 4.738 -5.457 -4.488 196144035
18.490 4.680 -18.008 -4.605 196144035
18.500 4.701 -10.611 -4.748 196144035
18.510 4.769 -18.072 -4.892 196144035
18.520 4.756 2.483 -4.970 196144035
18.530 4.731 -6.257 -4.988 196144035
18.540 4.785 9.236 -4.974 196144035
18.550 4.832 -5.171 -4.953 196144035
18.560 4.825 1.950 -4.969 196144035
18.570 4.891 11.957 -4.900 196144035
18.580 4.956 2.018 -4.830 196144035
18.590 4.951 13.113 -4.754 196144035
18.600 5.002 -0.373 -4.691 196144035
18.610 5.054 11.560 -4.635 196144035
18.620 5.065 14.784 -4.503 196144035
18.630 5.121 -10.759 -4.483 196144035
18.640 5.189 2.710 -4.523 196144035
18.650 5.163 6.098 -4.479 196144035
18.660 5.146 -0.797 -4.452 196144035
18.670 5.209 -0.465 -4.459 196144035
18.680 5.217 9.366 -4.414 196144035
18.690 5.197 8.512 -4.325 196144035
18.700 5.256 -20.920 -4.387 196144035
18.710 5.220 -9.092 -4.537 196144035
18.720 5.207 6.289 -4.551 196144035
18.730 5.178 2.744 -4.506 196144035
18.740 5.160 -37.828 -4.681 196144035
18.750 5.115 7.143 -4.835 196144035
18.760 5.116 12.747 -4.735 196144035
18.770 5.078 -15.634 -4.750 196144035
18.780 5.016 -31.433 -4.985 196144035
18.790 5.041 -14.985 -5.217 196144035
18.800 5.016 -38.808 -5.486 196144035
18.810 4.913 2.843 -5.666 196144035
18.820 4.934 -10.950 -5.706 196144035
18.830 4.894 -0.347 -5.763 196144035
18.840 4.857 -13.539 -5.832 196144035
18.850 4.839 1.661 -5.892 196144035
18.860 4.828 5.058 -5.858 196144035
18.870 4.820 -13.649 -5.901 196144035
18.880 4.815 2.339 -5.958 196144035
18.890 4.858 -7.591 -5.984 196144035
18.900 4.843 11.310 -5.965 196144035
18.910 4.816 -24.969 -6.034 196144035
18.920 4.859 29.236 -6.012 196144035
18.930 4.853 27.711 -5.727 196144035
18.940 4.849 3.488 -5.572 196144035
18.950 4.929 -12.392 -5.616 196144035
18.960 4.951 22.734 -5.564 196144035
18.970 4.967 13.808 -5.382 196144035
18.980 4.991 11.683 -5.254 196144035
18.990 5.028 22.242 -5.085 196144035
19.000 4.989 -1.961 -4.983 196144035
19.010 5.078 21.013 -4.888 196144035
19.020 5.065 9.431 -4.736 196144035
19.030 5.110 -14.685 -4.762 196144035
19.040 5.097 1.013 -4.830 196144035
19.050 5.115 9.616 -4.777 196144035
19.060 5.130 23.845 -4.610 196144035
19.070 5.120 -11.925 -4.550 196144035
19.080 5.126 -1.178 -4.616 196144035
19.090 5.136 -2.793 -4.636 196144035
19.100 5.126 -8.286 -4.691 196144035
19.110 5.148 -0.027 -4.733 196144035
19.120 5.088 5.899 -4.703 196144035
19.130 5.061 -17.812 -4.763 196144035
19.140 5.125 -28.149 -4.993 196144035
19.150 5.075 -25.305 -5.260 196144035
19.160 5.045 -7.182 -5.422 196144035
