# Captured 2020-06-18 16:24:23.544555 by jlebar
# Built at revision a4c6d043 (dirty)
#
# Ventilator was run attached to QuickLung at covent preset #1 (but with lung
# compliance = 10 ml/cmH2O, that's just how it was set).
#
# I then turned the lung's linear compliance knob from Rp = 20 to Off, blocking
# most of the flow.  I left it there for a few second and turned it back to
# Rp = 20.
time(sec)  pressure  net_flow  flow_uncorrected  pc_setpoint
17.550  4.496  14.827  12.810  5.000
17.560  4.425  8.712  6.695  5.000
17.570  4.560  17.790  15.773  5.000
17.580  4.489  9.544  7.527  5.000
17.590  4.377  32.391  30.374  5.000
17.600  4.481  53.725  51.708  5.000
17.610  4.670  28.972  26.954  5.000
17.620  4.651  8.913  6.896  5.000
17.630  4.606  -7.782  -9.799  5.000
17.640  4.370  -14.324  -16.341  5.000
17.650  4.465  10.345  8.327  5.000
17.660  4.475  20.767  18.750  5.000
17.670  4.332  70.842  68.825  5.000
17.680  4.478  79.943  77.926  5.000
17.690  4.524  55.371  53.354  5.000
17.700  4.648  46.760  44.743  5.000
17.710  4.738  26.855  24.838  5.000
17.720  4.345  43.206  41.189  5.000
17.730  4.503  42.229  40.211  5.000
17.740  4.411  39.426  37.409  5.000
17.750  4.675  49.090  47.073  5.000
17.760  4.640  8.022  6.005  5.000
17.770  4.633  4.032  2.015  5.000
17.780  4.458  10.913  8.895  5.000
17.790  4.525  45.882  43.864  5.000
17.800  4.800  38.765  36.748  5.000
17.810  4.549  -21.860  7.708  6.000
17.820  4.724  -2.830  26.739  7.000
17.830  5.291  129.605  159.174  8.000
17.840  6.830  224.160  253.729  9.000
17.850  8.112  379.762  409.331  10.000
17.860  10.039  481.638  511.206  11.000
17.870  13.801  637.938  667.506  12.000
17.880  12.796  528.523  558.091  13.000
17.890  9.420  579.614  609.182  14.000
17.900  10.879  416.534  446.103  15.000
17.910  15.027  470.902  500.471  15.000
17.920  18.652  561.464  591.033  15.000
17.930  16.781  624.559  654.128  15.000
17.940  13.641  382.024  411.593  15.000
17.950  10.876  308.822  338.391  15.000
17.960  14.931  296.714  326.283  15.000
17.970  18.265  388.897  418.466  15.000
17.980  16.752  341.801  371.370  15.000
17.990  13.284  457.498  487.067  15.000
18.000  13.341  322.974  352.542  15.000
18.010  17.007  253.856  283.424  15.000
18.020  19.228  361.999  391.567  15.000
18.030  15.797  373.596  403.164  15.000
18.040  12.973  374.384  403.952  15.000
18.050  16.430  256.044  285.612  15.000
18.060  18.973  338.314  367.883  15.000
18.070  16.161  520.594  550.162  15.000
18.080  13.796  428.298  457.867  15.000
18.090  16.106  192.317  221.886  15.000
18.100  19.356  112.727  142.295  15.000
18.110  17.331  210.328  239.896  15.000
18.120  15.040  111.413  140.981  15.000
18.130  16.726  98.115  127.684  15.000
18.140  18.067  19.824  49.393  15.000
18.150  16.786  12.030  41.599  15.000
18.160  15.496  208.786  238.355  15.000
18.170  18.035  127.507  157.075  15.000
18.180  18.068  97.791  127.359  15.000
18.190  16.045  47.125  76.693  15.000
18.200  17.283  24.755  54.323  15.000
18.210  18.744  2.115  31.683  15.000
18.220  16.056  313.119  342.688  15.000
18.230  17.017  -4.664  24.905  15.000
18.240  17.322  43.004  72.572  15.000
18.250  16.679  45.944  75.512  15.000
18.260  17.185  -22.485  7.084  15.000
18.270  17.497  14.034  43.603  15.000
18.280  16.963  -20.299  9.270  15.000
18.290  17.146  40.152  69.720  15.000
18.300  16.930  10.161  39.729  15.000
18.310  17.091  2.020  31.589  15.000
18.320  17.021  -24.308  5.261  15.000
18.330  17.146  -10.328  19.240  15.000
18.340  17.093  -5.075  24.493  15.000
18.350  17.045  -36.308  -6.740  15.000
18.360  17.098  -40.963  -11.394  15.000
18.370  16.963  -40.118  -10.549  15.000
18.380  16.959  -18.374  11.194  15.000
18.390  16.932  -32.087  -2.519  15.000
18.400  17.061  -20.094  9.475  15.000
18.410  16.876  -32.359  -2.790  15.000
18.420  16.952  -53.165  -23.597  15.000
18.430  16.852  -73.620  -44.051  15.000
18.440  16.871  -23.130  6.439  15.000
18.450  16.684  0.866  30.435  15.000
18.460  16.853  -22.406  7.163  15.000
18.470  16.728  0.994  30.563  15.000
18.480  16.852  -52.479  -22.911  15.000
18.490  16.750  -46.697  -17.129  15.000
18.500  16.776  13.076  42.644  15.000
18.510  16.702  1.968  31.537  15.000
18.520  16.652  -26.982  2.586  15.000
18.530  16.640  -50.917  -21.349  15.000
18.540  16.709  -6.173  23.396  15.000
18.550  16.635  0.566  30.134  15.000
18.560  16.710  -24.773  4.796  15.000
18.570  16.583  -28.307  1.262  15.000
18.580  16.598  -12.221  17.348  15.000
18.590  16.558  -47.062  -17.493  15.000
18.600  16.577  -80.972  -51.403  15.000
18.610  16.575  -16.307  13.262  15.000
18.620  16.601  -59.039  -29.470  15.000
18.630  16.553  -0.371  29.198  15.000
18.640  16.495  -35.209  -5.641  15.000
18.650  16.505  -12.415  17.153  15.000
18.660  16.446  -4.204  25.364  15.000
18.670  16.475  -31.897  -2.328  15.000
18.680  16.417  -28.274  1.295  15.000
18.690  16.431  -17.287  12.282  15.000
18.700  16.404  -43.587  -14.018  15.000
18.710  16.432  -53.180  -23.611  15.000
18.720  16.421  -27.791  1.778  15.000
18.730  16.335  -76.561  -46.992  15.000
18.740  16.340  -26.811  2.758  15.000
18.750  16.319  -5.040  24.528  15.000
18.760  16.374  -59.156  -29.587  15.000
18.770  16.314  -62.093  -32.525  15.000
18.780  16.307  -40.296  -10.728  15.000
18.790  16.205  13.211  42.779  15.000
18.800  16.236  -71.152  -41.583  15.000
18.810  16.279  -16.835  12.734  5.000
18.820  16.054  -62.917  -33.349  5.000
18.830  11.885  -267.570  -238.002  5.000
18.840  8.987  -513.435  -483.867  5.000
18.850  6.878  -751.375  -721.806  5.000
18.860  6.259  -589.055  -559.487  5.000
18.870  6.314  -596.480  -566.911  5.000
18.880  6.616  -522.248  -492.679  5.000
18.890  6.359  -529.484  -499.915  5.000
18.900  5.841  -496.599  -467.030  5.000
18.910  5.540  -454.477  -424.909  5.000
18.920  5.460  -445.462  -415.894  5.000
18.930  5.242  -463.760  -434.191  5.000
18.940  5.079  -480.359  -450.790  5.000
18.950  5.042  -420.345  -390.776  5.000
18.960  4.980  -386.246  -356.678  5.000
18.970  4.747  -387.852  -358.283  5.000
18.980  4.680  -339.271  -309.702  5.000
18.990  4.733  -331.517  -301.948  5.000
19.000  4.647  -309.381  -279.812  5.000
19.010  4.559  -270.109  -240.540  5.000
19.020  4.459  -252.808  -223.240  5.000
19.030  4.452  -266.329  -236.760  5.000
19.040  4.239  -251.193  -221.624  5.000
19.050  4.144  -215.332  -185.764  5.000
19.060  3.985  -199.750  -170.181  5.000
19.070  3.852  -202.095  -172.526  5.000
19.080  3.927  -196.357  -166.789  5.000
19.090  3.894  -217.475  -187.907  5.000
19.100  3.793  -201.509  -171.941  5.000
19.110  3.744  -158.957  -129.389  5.000
19.120  3.967  -138.873  -109.305  5.000
19.130  4.018  -168.230  -138.661  5.000
19.140  3.648  -163.444  -133.875  5.000
19.150  3.564  -126.715  -97.146  5.000
19.160  3.687  -90.954  -61.385  5.000
19.170  4.062  -111.542  -81.973  5.000
19.180  3.768  -149.608  -120.040  5.000
19.190  3.617  -121.404  -91.836  5.000
19.200  3.741  -92.866  -63.298  5.000
19.210  3.653  -94.944  -65.375  5.000
19.220  3.726  -83.056  -53.487  5.000
19.230  3.803  -106.854  -77.286  5.000
19.240  3.700  -66.008  -36.440  5.000
19.250  3.755  -56.641  -27.073  5.000
19.260  3.669  -81.198  -51.630  5.000
19.270  3.675  -82.928  -53.359  5.000
19.280  3.819  -68.055  -38.487  5.000
19.290  3.640  -70.490  -40.921  5.000
19.300  3.794  -73.040  -43.471  5.000
19.310  3.817  -71.662  -42.094  5.000
19.320  3.552  -21.646  7.922  5.000
19.330  3.446  48.577  78.146  5.000
19.340  3.859  19.106  48.675  5.000
19.350  3.677  -31.312  -1.744  5.000
19.360  3.612  8.533  38.102  5.000
19.370  3.661  1.535  31.103  5.000
19.380  3.880  2.982  32.551  5.000
19.390  3.447  -4.427  25.142  5.000
19.400  3.720  -15.148  14.420  5.000
19.410  3.782  -31.032  -1.464  5.000
19.420  3.708  -29.290  0.279  5.000
19.430  3.737  -19.818  9.750  5.000
19.440  3.800  2.801  32.370  5.000
19.450  3.716  -14.881  14.687  5.000
19.460  3.742  26.110  55.678  5.000
19.470  3.802  -5.297  24.271  5.000
19.480  3.829  -28.390  1.178  5.000
19.490  3.908  -16.801  12.768  5.000
19.500  3.725  -11.148  18.421  5.000
19.510  3.890  -3.841  25.728  5.000
19.520  3.938  -16.210  13.359  5.000
19.530  3.722  -20.727  8.842  5.000
19.540  3.936  -6.816  22.753  5.000
19.550  3.723  7.171  36.740  5.000
19.560  3.815  25.284  54.853  5.000
19.570  3.861  16.086  45.654  5.000
19.580  3.996  -1.836  27.733  5.000
19.590  3.889  -55.432  -25.864  5.000
19.600  4.030  -22.045  7.524  5.000
19.610  3.668  -15.108  14.461  5.000
19.620  3.774  -7.185  22.384  5.000
19.630  3.862  -19.236  10.332  5.000
19.640  3.862  -14.053  15.516  5.000
19.650  4.036  6.075  35.643  5.000
19.660  4.184  -11.178  18.391  5.000
19.670  3.831  -26.047  3.522  5.000
19.680  3.800  -32.229  -2.660  5.000
19.690  3.958  -16.286  13.282  5.000
19.700  4.131  -9.926  19.642  5.000
19.710  3.878  -17.886  11.683  5.000
19.720  3.649  -2.024  27.544  5.000
19.730  3.882  -14.041  15.528  5.000
19.740  3.743  6.084  35.653  5.000
19.750  3.854  11.653  41.222  5.000
19.760  3.891  13.469  43.038  5.000
19.770  4.139  -9.286  20.283  5.000
19.780  3.856  -9.064  20.505  5.000
19.790  3.720  -9.936  19.633  5.000
19.800  3.680  -10.994  18.574  5.000
19.810  3.852  -22.946  6.623  5.000
19.820  4.158  -30.194  -0.626  5.000
19.830  3.893  -11.273  18.295  5.000
19.840  3.881  -5.472  24.097  5.000
19.850  3.923  4.908  34.476  5.000
19.860  4.109  -4.800  24.768  5.000
19.870  4.003  -9.114  20.454  5.000
19.880  4.082  -14.992  14.576  5.000
19.890  3.974  -41.446  -11.878  5.000
19.900  4.141  -25.597  3.971  5.000
19.910  3.906  -9.730  19.838  5.000
19.920  3.928  3.502  33.070  5.000
19.930  3.995  7.517  37.086  5.000
19.940  4.111  -26.727  2.842  5.000
19.950  4.124  -17.469  12.100  5.000
19.960  4.015  -4.629  24.940  5.000
19.970  3.934  -17.553  12.016  5.000
19.980  4.182  -26.465  3.104  5.000
19.990  4.096  -39.200  -9.632  5.000
20.000  3.976  -7.323  22.246  5.000
20.010  4.038  -9.524  20.045  5.000
20.020  4.123  -28.104  1.464  5.000
20.030  4.164  -24.549  5.020  5.000
20.040  4.095  -3.655  25.913  5.000
20.050  4.110  -33.038  -3.469  5.000
20.060  4.075  -31.254  -1.685  5.000
20.070  4.058  -19.024  10.544  5.000
20.080  3.978  5.359  34.928  5.000
20.090  4.155  21.660  51.229  5.000
20.100  4.063  -20.238  9.331  5.000
20.110  3.962  25.124  54.693  5.000
20.120  3.911  31.848  61.417  5.000
20.130  4.234  15.727  45.295  5.000
20.140  4.151  -0.206  29.362  5.000
20.150  4.430  -41.210  -11.642  5.000
20.160  4.072  -53.198  -23.629  5.000
20.170  4.039  1.894  31.462  5.000
20.180  4.271  27.205  56.774  5.000
20.190  4.407  -57.380  -27.811  5.000
20.200  4.234  -51.586  -22.017  5.000
20.210  4.209  -43.151  -13.583  5.000
20.220  4.296  -13.317  16.251  5.000
20.230  4.079  8.738  38.306  5.000
20.240  4.149  20.259  49.828  5.000
20.250  4.497  9.432  39.001  5.000
20.260  4.236  7.757  37.325  5.000
20.270  4.243  -6.287  23.281  5.000
20.280  4.073  -4.914  24.655  5.000
20.290  4.299  29.314  58.882  5.000
20.300  4.478  9.774  39.342  5.000
20.310  4.317  -22.418  7.150  5.000
20.320  4.298  12.859  42.427  5.000
20.330  4.292  8.989  38.558  5.000
20.340  4.477  -13.835  15.734  5.000
20.350  4.202  -30.365  -0.796  5.000
20.360  4.150  10.380  39.948  5.000
20.370  4.536  41.743  71.311  5.000
20.380  4.167  9.836  39.404  5.000
20.390  4.389  -1.236  28.332  5.000
20.400  4.252  16.050  45.618  5.000
20.410  4.213  20.209  49.777  5.000
20.420  4.512  19.730  49.299  5.000
20.430  4.556  6.216  35.784  5.000
20.440  4.428  -30.183  -0.614  5.000
20.450  4.571  -31.731  -2.163  5.000
20.460  4.247  -25.092  4.476  5.000
20.470  4.389  16.509  46.077  5.000
20.480  4.454  23.053  52.621  5.000
20.490  4.573  10.897  40.465  5.000
20.500  4.499  -27.331  2.238  5.000
20.510  4.610  -47.855  -18.287  5.000
20.520  4.382  -53.872  -24.303  5.000
20.530  4.567  -18.958  10.611  5.000
20.540  4.639  -28.129  1.440  5.000
20.550  4.624  -58.431  -28.862  5.000
20.560  4.439  -47.840  -18.271  5.000
20.570  4.386  -10.174  19.395  5.000
20.580  4.423  8.611  38.180  5.000
20.590  4.532  26.987  56.556  5.000
20.600  4.487  -2.195  27.373  5.000
20.610  4.476  -43.828  -14.259  5.000
20.620  4.418  -2.501  27.068  5.000
20.630  4.459  -3.320  26.248  5.000
20.640  4.672  -8.676  20.893  5.000
20.650  4.302  -13.452  16.116  5.000
20.660  4.726  -0.911  28.657  5.000
20.670  4.443  -13.671  15.898  5.000
20.680  4.613  -28.031  1.538  5.000
20.690  4.214  -8.562  21.007  5.000
20.700  4.643  18.539  48.108  5.000
20.710  4.737  -7.926  21.643  5.000
20.720  4.541  -39.881  -10.313  5.000
20.730  4.452  -24.697  4.872  5.000
20.740  4.516  18.583  48.152  5.000
20.750  4.507  11.754  41.323  5.000
20.760  4.652  0.141  29.709  5.000
20.770  4.731  -21.513  8.055  5.000
20.780  4.565  -15.518  14.051  5.000
20.790  4.377  9.324  38.892  5.000
20.800  4.580  20.833  50.401  5.000
20.810  4.896  0.516  30.084  5.000
20.820  4.788  -45.136  -24.943  6.000
20.830  4.651  -27.352  -7.159  7.000
20.840  5.635  81.535  101.728  8.000
20.850  7.041  250.534  270.727  9.000
20.860  7.303  329.623  349.816  10.000
20.870  10.460  415.997  436.190  11.000
20.880  15.977  669.008  689.201  12.000
20.890  14.491  905.996  926.189  13.000
20.900  11.475  616.589  636.782  14.000
20.910  8.744  404.233  424.426  15.000
20.920  12.315  425.013  445.206  15.000
20.930  15.828  657.896  678.089  15.000
20.940  18.893  728.123  748.316  15.000
20.950  17.596  782.598  802.791  15.000
20.960  14.317  405.730  425.923  15.000
20.970  11.747  280.000  300.193  15.000
20.980  14.914  330.589  350.782  15.000
20.990  18.593  338.120  358.313  15.000
21.000  16.911  375.150  395.343  15.000
21.010  13.758  250.446  270.639  15.000
21.020  14.036  222.758  242.951  15.000
21.030  17.225  231.721  251.913  15.000
21.040  19.059  319.970  340.163  15.000
21.050  15.197  472.534  492.727  15.000
21.060  12.796  404.865  425.058  15.000
21.070  16.448  243.859  264.052  15.000
21.080  18.610  406.713  426.906  15.000
21.090  16.284  484.421  504.614  15.000
21.100  14.108  313.054  333.247  15.000
21.110  16.291  97.043  117.236  15.000
21.120  19.964  174.183  194.376  15.000
21.130  16.967  397.266  417.459  15.000
21.140  15.245  -216.915  -196.722  15.000
21.150  17.964  -13.649  6.544  15.000
21.160  18.537  161.158  181.351  15.000
21.170  16.312  226.108  246.301  15.000
21.180  16.937  181.118  201.311  15.000
21.190  17.549  57.199  77.392  15.000
21.200  16.701  -74.226  -54.033  15.000
21.210  16.795  40.246  60.439  15.000
21.220  17.803  49.633  69.826  15.000
21.230  17.049  41.347  61.540  15.000
21.240  17.119  10.587  30.780  15.000
21.250  16.959  16.014  36.207  15.000
21.260  16.871  -0.522  19.671  15.000
21.270  17.095  44.289  64.482  15.000
21.280  17.012  -20.784  -0.592  15.000
21.290  17.229  -21.168  -0.975  15.000
21.300  16.967  -30.507  -10.314  15.000
21.310  17.015  20.878  41.071  15.000
21.320  17.040  38.959  59.152  15.000
21.330  16.925  11.054  31.247  15.000
21.340  17.181  -30.841  -10.648  15.000
21.350  17.033  -34.826  -14.633  15.000
21.360  17.037  -27.607  -7.414  15.000
21.370  16.868  -24.630  -4.437  15.000
21.380  16.852  6.704  26.897  15.000
21.390  16.954  -32.027  -11.834  15.000
21.400  16.820  21.770  41.963  15.000
21.410  16.998  -19.788  0.405  15.000
21.420  16.779  -44.274  -24.081  15.000
21.430  16.948  -45.787  -25.594  15.000
21.440  16.800  -2.456  17.737  15.000
21.450  16.817  -32.464  -12.271  15.000
21.460  16.755  -40.873  -20.680  15.000
21.470  16.870  -18.387  1.806  15.000
21.480  16.809  -0.752  19.441  15.000
21.490  16.689  -7.360  12.833  15.000
21.500  16.834  -70.029  -49.836  15.000
21.510  16.689  -7.254  12.939  15.000
21.520  16.728  -23.598  -3.405  15.000
21.530  16.639  -26.045  -5.852  15.000
21.540  16.653  -2.262  17.931  15.000
21.550  16.654  -31.932  -11.739  15.000
21.560  16.594  -42.172  -21.979  15.000
21.570  16.604  -30.173  -9.980  15.000
21.580  16.604  -34.724  -14.531  15.000
21.590  16.549  -67.359  -47.166  15.000
21.600  16.542  -38.537  -18.344  15.000
21.610  16.528  -29.551  -9.358  15.000
21.620  16.606  -26.152  -5.959  15.000
21.630  16.468  -11.250  8.943  15.000
21.640  16.424  -83.065  -62.872  15.000
21.650  16.433  -14.166  6.027  15.000
21.660  16.377  -55.273  -35.080  15.000
21.670  16.414  9.182  29.375  15.000
21.680  16.321  -9.792  10.401  15.000
21.690  16.437  -24.593  -4.400  15.000
21.700  16.397  -23.719  -3.526  15.000
21.710  16.544  -31.630  -11.437  15.000
21.720  16.275  -13.967  6.226  15.000
21.730  16.351  -32.934  -12.741  15.000
21.740  16.265  4.923  25.116  15.000
21.750  16.293  -5.553  14.640  15.000
21.760  16.289  -35.712  -15.519  15.000
21.770  16.354  -61.288  -41.095  15.000
21.780  16.259  -10.296  9.897  15.000
21.790  16.267  -15.519  4.674  15.000
21.800  16.163  -56.160  -35.967  15.000
21.810  16.235  -74.337  -54.144  15.000
21.820  16.151  7.796  27.989  5.000
21.830  16.006  6.896  27.089  5.000
21.840  11.802  -231.828  -211.636  5.000
21.850  8.938  -492.664  -472.471  5.000
21.860  6.893  -723.315  -703.122  5.000
21.870  6.349  -602.190  -581.997  5.000
21.880  6.337  -545.088  -524.895  5.000
21.890  6.408  -517.623  -497.430  5.000
21.900  6.293  -524.770  -504.577  5.000
21.910  5.919  -503.335  -483.142  5.000
21.920  5.689  -482.187  -461.994  5.000
21.930  5.417  -457.326  -437.133  5.000
21.940  5.108  -434.056  -413.863  5.000
21.950  4.854  -394.414  -374.221  5.000
21.960  4.870  -376.766  -356.573  5.000
21.970  5.110  -324.247  -304.054  5.000
21.980  4.802  -381.777  -361.584  5.000
21.990  4.264  -337.348  -317.155  5.000
22.000  4.469  -259.143  -238.950  5.000
22.010  4.733  -235.398  -215.205  5.000
22.020  4.662  -251.508  -231.315  5.000
22.030  4.326  -242.206  -222.013  5.000
22.040  4.097  -204.141  -183.948  5.000
22.050  4.121  -204.468  -184.275  5.000
22.060  4.085  -209.404  -189.211  5.000
22.070  4.021  -213.279  -193.087  5.000
22.080  4.028  -228.458  -208.265  5.000
22.090  3.831  -221.622  -201.430  5.000
22.100  3.769  -197.133  -176.940  5.000
22.110  3.845  -150.669  -130.476  5.000
22.120  3.878  -144.770  -124.577  5.000
22.130  3.825  -144.305  -124.112  5.000
22.140  3.832  -144.293  -124.100  5.000
22.150  3.727  -182.551  -162.358  5.000
22.160  3.810  -137.234  -117.041  5.000
22.170  3.977  -140.020  -119.827  5.000
22.180  3.785  -143.613  -123.420  5.000
22.190  3.533  -100.045  -79.852  5.000
22.200  3.737  -59.720  -39.527  5.000
22.210  3.889  -95.458  -75.265  5.000
22.220  3.666  -106.252  -86.059  5.000
22.230  3.504  -66.789  -46.596  5.000
22.240  3.780  -63.336  -43.143  5.000
22.250  3.775  -73.412  -53.219  5.000
22.260  3.681  -52.981  -32.788  5.000
22.270  3.658  -50.411  -30.218  5.000
22.280  3.730  -63.050  -42.857  5.000
22.290  3.821  -30.004  -9.811  5.000
22.300  3.723  -39.838  -19.645  5.000
22.310  3.847  -54.956  -34.763  5.000
22.320  3.468  -88.087  -67.894  5.000
22.330  3.503  -25.910  -5.717  5.000
22.340  3.598  -25.924  -5.731  5.000
22.350  3.824  -30.667  -10.474  5.000
22.360  3.614  -30.311  -10.118  5.000
22.370  3.700  -8.972  11.221  5.000
22.380  3.579  7.826  28.019  5.000
22.390  4.008  21.577  41.770  5.000
22.400  3.711  -47.776  -27.583  5.000
22.410  3.681  -21.524  -1.331  5.000
22.420  3.857  -1.795  18.398  5.000
22.430  3.745  -16.203  3.990  5.000
22.440  3.679  -12.413  7.780  5.000
22.450  3.888  -18.880  1.313  5.000
22.460  3.710  -34.906  -14.713  5.000
22.470  3.671  32.942  53.135  5.000
22.480  3.833  3.355  23.548  5.000
22.490  3.810  19.412  39.605  5.000
22.500  3.596  -3.226  16.967  5.000
22.510  3.793  -35.543  -15.350  5.000
22.520  3.582  -20.823  -0.630  5.000
22.530  3.905  14.049  34.242  5.000
22.540  3.683  -0.137  20.056  5.000
22.550  3.877  -7.389  12.804  5.000
22.560  3.718  17.304  37.497  5.000
22.570  3.972  -6.466  13.727  5.000
22.580  3.736  -22.505  -2.312  5.000
22.590  3.916  -20.513  -0.320  5.000
22.600  3.843  6.479  26.672  5.000
22.610  3.809  -33.737  -13.544  5.000
22.620  3.867  -5.280  14.913  5.000
22.630  3.868  -13.290  6.903  5.000
22.640  3.882  -1.836  18.357  5.000
22.650  4.043  -10.982  9.211  5.000
22.660  3.825  7.006  27.199  5.000
22.670  3.761  32.687  52.880  5.000
22.680  3.639  6.641  26.834  5.000
22.690  3.979  -11.243  8.950  5.000
22.700  4.172  -18.564  1.629  5.000
22.710  3.827  2.553  22.746  5.000
22.720  3.886  -17.946  2.247  5.000
22.730  4.040  -12.888  7.305  5.000
22.740  3.873  8.322  28.515  5.000
22.750  3.817  8.882  29.075  5.000
22.760  4.049  -13.470  6.723  5.000
22.770  4.005  -26.631  -6.438  5.000
22.780  4.037  -23.108  -2.915  5.000
22.790  3.893  -20.811  -0.618  5.000
22.800  4.124  -0.183  20.010  5.000
22.810  4.041  -29.203  -9.010  5.000
22.820  4.082  -33.281  -13.088  5.000
22.830  4.012  -29.250  -9.057  5.000
22.840  4.013  -10.520  9.673  5.000
22.850  3.744  0.488  20.681  5.000
22.860  3.985  -20.938  -0.745  5.000
22.870  3.950  -5.010  15.183  5.000
22.880  3.943  3.409  23.602  5.000
22.890  4.074  -17.317  2.876  5.000
22.900  3.911  6.859  27.052  5.000
22.910  4.076  -27.982  -7.789  5.000
22.920  3.839  -3.382  16.811  5.000
22.930  4.204  -34.204  -14.011  5.000
22.940  3.916  -1.050  19.143  5.000
22.950  3.943  -6.812  13.381  5.000
22.960  3.963  -14.090  6.103  5.000
22.970  4.078  6.527  26.720  5.000
22.980  3.793  26.514  46.707  5.000
22.990  3.940  11.203  31.396  5.000
23.000  3.951  29.520  49.713  5.000
23.010  3.999  29.456  49.649  5.000
23.020  4.094  -5.848  14.345  5.000
23.030  4.021  -4.791  15.402  5.000
23.040  3.958  8.867  29.060  5.000
23.050  4.024  7.805  27.998  5.000
23.060  3.898  31.710  51.903  5.000
23.070  3.995  57.178  77.371  5.000
23.080  4.030  24.752  44.945  5.000
23.090  3.938  -9.311  10.882  5.000
23.100  3.835  26.877  47.070  5.000
23.110  4.236  37.977  58.170  5.000
23.120  4.218  14.289  34.482  5.000
23.130  4.171  -5.074  15.119  5.000
23.140  4.039  -1.805  18.388  5.000
23.150  3.861  55.549  75.742  5.000
23.160  4.164  42.617  62.810  5.000
23.170  4.328  23.243  43.436  5.000
23.180  4.185  -3.715  16.478  5.000
23.190  4.218  2.484  22.677  5.000
23.200  3.956  22.190  42.383  5.000
23.210  4.220  46.438  66.631  5.000
23.220  4.151  8.165  28.358  5.000
23.230  4.225  25.972  46.165  5.000
23.240  4.681  -13.841  6.352  5.000
23.250  4.203  -16.109  4.084  5.000
23.260  4.481  -36.290  -16.097  5.000
23.270  4.557  -53.607  -33.414  5.000
23.280  4.156  -35.858  -15.665  5.000
23.290  4.449  -26.946  -6.753  5.000
23.300  4.246  -22.935  -2.742  5.000
23.310  4.276  -9.106  11.087  5.000
23.320  4.297  -5.022  15.171  5.000
23.330  4.371  -12.184  8.009  5.000
23.340  4.388  -11.695  8.498  5.000
23.350  4.380  -11.773  8.420  5.000
23.360  4.197  3.637  23.830  5.000
23.370  4.313  25.687  45.880  5.000
23.380  4.376  19.358  39.551  5.000
23.390  4.339  -5.482  14.711  5.000
23.400  4.443  -7.386  12.807  5.000
23.410  4.550  -10.893  9.300  5.000
23.420  4.380  -16.268  3.925  5.000
23.430  4.587  -36.309  -16.116  5.000
23.440  4.661  -34.457  -14.264  5.000
23.450  4.390  -47.420  -27.227  5.000
23.460  4.374  -43.206  -23.013  5.000
23.470  4.209  -20.966  -0.773  5.000
23.480  4.472  -2.982  17.211  5.000
23.490  4.205  -3.802  16.391  5.000
23.500  4.371  18.242  38.435  5.000
23.510  4.356  25.024  45.217  5.000
23.520  4.420  17.709  37.902  5.000
23.530  4.525  5.678  25.871  5.000
23.540  4.628  -4.100  16.093  5.000
23.550  4.371  -3.670  16.523  5.000
23.560  4.424  5.268  25.461  5.000
23.570  4.219  2.693  22.886  5.000
23.580  4.698  25.568  45.761  5.000
23.590  4.537  2.756  22.949  5.000
23.600  4.420  -36.851  -16.658  5.000
23.610  4.433  -6.167  14.026  5.000
23.620  4.818  -12.735  7.458  5.000
23.630  4.632  -20.450  -0.258  5.000
23.640  4.593  -35.611  -15.418  5.000
23.650  4.206  -13.961  6.232  5.000
23.660  4.352  15.918  36.111  5.000
23.670  4.424  67.180  87.373  5.000
23.680  4.487  46.044  66.237  5.000
23.690  4.918  -19.746  0.447  5.000
23.700  4.491  -30.889  -10.696  5.000
23.710  4.343  -34.234  -14.041  5.000
23.720  4.392  23.685  43.878  5.000
23.730  4.729  51.642  71.835  5.000
23.740  4.424  20.961  41.154  5.000
23.750  4.634  44.692  64.885  5.000
23.760  4.459  13.923  34.116  5.000
23.770  4.722  5.426  25.619  5.000
23.780  4.484  -6.340  13.853  5.000
23.790  4.697  15.382  35.575  5.000
23.800  4.617  -24.191  -3.998  5.000
23.810  4.674  -7.393  12.800  5.000
23.820  4.566  -22.720  -2.527  5.000
23.830  4.781  -2.611  11.748  6.000
23.840  4.639  69.439  83.797  7.000
23.850  4.769  168.133  182.491  8.000
23.860  6.932  250.443  264.801  9.000
23.870  8.594  360.979  375.337  10.000
23.880  10.167  473.869  488.227  11.000
23.890  12.856  554.697  569.055  12.000
23.900  12.552  668.686  683.044  13.000
23.910  8.979  639.408  653.767  14.000
23.920  11.824  445.406  459.764  15.000
23.930  15.161  594.877  609.236  15.000
23.940  18.429  647.742  662.100  15.000
23.950  16.858  751.579  765.937  15.000
23.960  13.999  611.622  625.980  15.000
23.970  11.415  558.034  572.392  15.000
23.980  14.786  407.094  421.452  15.000
23.990  18.046  442.239  456.597  15.000
24.000  16.365  451.894  466.252  15.000
24.010  13.728  295.511  309.869  15.000
24.020  13.344  198.643  213.001  15.000
24.030  17.109  309.246  323.604  15.000
24.040  19.746  383.140  397.498  15.000
24.050  17.225  351.330  365.688  15.000
24.060  14.234  277.051  291.410  15.000
24.070  15.292  71.198  85.556  15.000
24.080  17.882  315.506  329.865  15.000
24.090  17.507  357.596  371.954  15.000
24.100  13.728  311.821  326.179  15.000
24.110  15.103  144.982  159.341  15.000
24.120  17.336  331.693  346.051  15.000
24.130  18.045  275.602  289.961  15.000
