# Trace with new flow correction algorithm (check git log on this file, the
# flow correction algorithm was added in the same commit).
#
# Demonstrates moderate flow drift, which we correct.
#
# $ pio run -t upload && utils/controller_debug.py -c 'set gui_mode 1' && \
#   utils/controller_debug.py -c 'trace start volume uncorrected_volume flow_correction' && \
#   sleep 60 && \
#   utils/controller_debug.py -c 'trace graph'
#
# Note that the blower was hardcoded to 75% power for this experiment (so I
# didn't wake up my housemates).  I haven't observed that this makes a
# difference.

time(sec)	volume	uncorrected_volume	flow_correction
37.400	-4.467	1622.766	-17.485
37.410	-4.466	1622.942	-17.485
37.420	-4.424	1623.158	-17.485
37.430	-4.337	1623.421	-17.485
37.440	-4.244	1623.689	-17.485
37.450	-4.192	1623.915	-17.485
37.460	-4.184	1624.099	-17.485
37.470	-4.118	1624.339	-17.485
37.480	-4.106	1624.526	-17.485
37.490	-4.126	1624.681	-17.485
37.500	-4.030	1624.951	-17.485
37.510	-3.932	1625.224	-17.485
37.520	-3.884	1625.447	-17.485
37.530	-3.889	1625.617	-17.485
37.540	-3.880	1625.801	-17.485
37.550	-3.816	1626.040	-17.485
37.560	-3.816	1626.214	-17.485
37.570	-3.806	1626.399	-17.485
37.580	-3.731	1626.649	-17.485
37.590	-3.680	1626.875	-17.485
37.600	-3.672	1627.058	-17.485
37.610	-3.670	1627.235	-17.485
37.620	-3.641	1627.439	-17.485
37.630	-3.699	1627.555	-17.485
37.640	-3.814	1627.615	-17.485
37.650	-3.956	1627.648	-17.485
37.660	-4.073	1627.706	-17.485
37.670	-4.060	1627.894	-17.485
37.680	-4.053	1628.075	-17.485
37.690	-4.011	1628.293	-17.485
37.700	-4.034	1628.445	-17.485
37.710	-4.211	1628.442	-17.485
37.720	-4.395	1628.433	-17.485
37.730	-4.472	1628.530	-17.485
37.740	-4.500	1628.677	-17.485
37.750	-4.598	1628.755	-17.485
37.760	-4.720	1628.808	-17.485
37.770	-4.763	1628.939	-17.485
37.780	-4.792	1629.085	-17.485
37.790	-4.849	1629.203	-17.485
37.800	-4.977	1629.250	-17.485
37.810	-5.068	1629.333	-17.485
37.820	-5.163	1629.413	-17.485
37.830	-5.302	1629.449	-17.485
37.840	-5.360	1629.566	-17.485
37.850	-5.457	1629.643	-17.485
37.860	-5.495	1629.781	-17.485
37.870	-5.518	1629.932	-17.485
37.880	-5.560	1630.066	-17.485
37.890	-5.647	1630.153	-17.485
37.900	-5.841	1630.134	-17.485
37.910	-5.987	1630.163	-17.485
37.920	-6.092	1630.233	-17.485
37.930	-6.112	1630.387	-17.485
37.940	-6.125	1630.550	-17.485
37.950	-6.319	1630.531	-17.485
37.960	-6.580	1630.444	-17.485
37.970	-6.695	1630.504	-17.485
37.980	-6.659	1630.715	-17.485
37.990	-6.732	1630.816	-17.485
38.000	-6.872	1630.852	-17.485
38.010	-6.893	1631.005	-17.485
38.020	-6.888	1631.186	-17.485
38.030	-6.899	1631.349	-17.485
38.040	-7.000	1631.423	-17.485
38.050	-7.124	1631.474	-17.485
38.060	-7.200	1631.573	-17.485
38.070	-7.171	1631.777	-17.485
38.080	-7.103	1632.020	-17.485
38.090	-7.180	1632.117	-17.485
38.100	-7.192	1632.281	-17.485
38.110	-7.125	1632.522	-17.485
38.120	-7.149	1632.673	-17.485
38.130	-7.168	1632.829	-17.485
38.140	-7.186	1632.985	-17.485
38.150	-7.199	1633.148	-17.485
38.160	-7.141	1633.381	-17.485
38.170	-7.124	1633.572	-17.485
38.180	-7.163	1633.708	-17.485
38.190	-7.191	1633.855	-17.485
38.200	-7.214	1634.006	-17.485
38.210	-7.236	1634.160	-17.485
38.220	-7.248	1634.322	-17.485
38.230	-7.237	1634.509	-17.485
38.240	-7.233	1634.688	-17.485
38.250	-7.197	1634.898	-17.485
38.260	-7.228	1635.042	-12.317
38.270	-7.354	1635.065	-12.317
38.280	-7.197	1635.345	-12.317
38.290	-6.635	1636.030	-12.317
38.300	-5.468	1637.321	-12.317
38.310	-2.578	1640.333	-12.317
38.320	2.363	1645.397	-12.317
38.330	8.123	1651.281	-12.317
38.340	14.454	1657.734	-12.317
38.350	20.829	1664.233	-12.317
38.360	27.110	1670.637	-12.317
38.370	34.929	1678.579	-12.317
38.380	43.430	1687.203	-12.317
38.390	51.792	1695.689	-12.317
38.400	59.885	1703.905	-12.317
38.410	68.142	1712.285	-12.317
38.420	76.038	1720.304	-12.317
38.430	83.191	1727.580	-12.317
38.440	89.811	1734.324	-12.317
38.450	95.539	1740.175	-12.317
38.460	101.201	1745.959	-12.317
38.470	106.240	1751.122	-12.317
38.480	111.102	1756.107	-12.317
38.490	115.900	1761.028	-12.317
38.500	120.060	1765.312	-12.317
38.510	124.521	1769.895	-12.317
38.520	129.367	1774.865	-12.317
38.530	133.562	1779.183	-12.317
38.540	137.086	1782.830	-12.317
38.550	141.101	1786.969	-12.317
38.560	145.671	1791.661	-12.317
38.570	149.403	1795.517	-12.317
38.580	152.551	1798.787	-12.317
38.590	155.891	1802.251	-12.317
38.600	159.496	1805.979	-12.317
38.610	163.341	1809.947	-12.317
38.620	166.693	1813.422	-12.317
38.630	169.867	1816.720	-12.317
38.640	173.453	1820.428	-12.317
38.650	176.296	1823.395	-12.317
38.660	178.375	1825.597	-12.317
38.670	181.294	1828.640	-12.317
38.680	184.324	1831.793	-12.317
38.690	186.400	1833.992	-12.317
38.700	188.770	1836.485	-12.317
38.710	191.969	1839.807	-12.317
38.720	195.115	1843.076	-12.317
38.730	197.545	1845.629	-12.317
38.740	199.463	1847.670	-12.317
38.750	201.894	1850.224	-12.317
38.760	204.205	1852.659	-12.317
38.770	205.791	1854.368	-12.317
38.780	207.905	1856.604	-12.317
38.790	210.346	1859.169	-12.317
38.800	212.538	1861.484	-12.317
38.810	214.837	1863.907	-12.317
38.820	216.840	1866.033	-12.317
38.830	219.142	1868.458	-12.317
38.840	221.209	1870.648	-12.317
38.850	223.174	1872.737	-12.317
38.860	225.787	1875.473	-12.317
38.870	227.450	1877.258	-12.317
38.880	229.140	1879.072	-12.317
38.890	231.796	1881.851	-12.317
38.900	233.859	1884.037	-12.317
38.910	234.979	1885.280	-12.317
38.920	236.241	1886.665	-12.317
38.930	237.985	1888.532	-12.317
38.940	239.533	1890.204	-12.317
38.950	240.712	1891.506	-12.317
38.960	241.903	1892.820	-12.317
38.970	243.238	1894.278	-12.317
38.980	245.155	1896.319	-12.317
38.990	246.587	1897.874	-12.317
39.000	247.465	1898.874	-12.317
39.010	249.304	1900.837	-12.317
39.020	251.605	1903.260	-12.317
39.030	252.862	1904.641	-12.317
39.040	253.261	1905.163	-12.317
39.050	254.431	1906.456	-12.317
39.060	255.539	1907.688	-12.317
39.070	256.548	1908.819	-12.317
39.080	257.722	1910.117	-12.317
39.090	258.489	1911.007	-12.317
39.100	260.016	1912.656	-12.317
39.110	261.453	1914.218	-12.317
39.120	261.778	1914.666	-12.317
39.130	262.541	1915.551	-12.317
39.140	263.697	1916.831	-12.317
39.150	264.608	1917.865	-12.317
39.160	265.721	1919.101	-12.317
39.170	266.486	1919.990	-12.317
39.180	267.283	1920.909	-12.317
39.190	268.335	1922.085	-12.317
39.200	269.339	1923.212	-12.317
39.210	270.008	1924.004	-12.317
39.220	270.187	1924.306	-12.317
39.230	270.255	1924.497	-12.317
39.240	270.109	1924.474	-12.317
39.250	270.180	1924.668	-12.317
39.260	270.816	1925.428	-12.317
39.270	270.528	1925.262	-12.317
39.280	269.737	1924.595	-12.317
39.290	269.610	1924.591	-12.317
39.300	269.542	1924.646	-12.317
39.310	269.767	1924.995	-12.317
39.320	270.174	1925.524	-12.317
39.330	270.149	1925.623	-12.317
39.340	270.009	1925.606	-12.317
39.350	269.964	1925.684	-12.317
39.360	270.094	1925.938	-12.317
39.370	270.553	1926.520	-12.317
39.380	270.397	1926.487	-12.317
39.390	269.716	1925.929	-12.317
39.400	269.822	1926.158	-12.317
39.410	269.624	1926.083	-12.317
39.420	269.006	1925.589	-12.317
39.430	269.314	1926.019	-12.317
39.440	269.512	1926.341	-12.317
39.450	269.404	1926.356	-12.317
39.460	269.367	1926.443	-12.317
39.470	269.240	1926.438	-12.317
39.480	269.065	1926.386	-12.317
39.490	269.158	1926.603	-12.317
39.500	269.480	1927.048	-12.317
39.510	269.586	1927.276	-12.317
39.520	269.204	1927.018	-12.317
39.530	268.619	1926.556	-12.317
39.540	268.441	1926.502	-12.317
39.550	268.140	1926.323	-12.317
39.560	267.414	1925.720	-12.317
39.570	266.977	1925.406	-12.317
39.580	267.092	1925.645	-12.317
39.590	267.068	1925.744	-12.317
39.600	266.448	1925.247	-12.317
39.610	266.174	1925.096	-12.317
39.620	266.561	1925.607	-12.317
39.630	266.319	1925.488	-12.317
39.640	265.734	1925.026	-12.317
39.650	265.616	1925.031	-12.317
39.660	265.163	1924.701	-12.317
39.670	264.644	1924.305	-12.317
39.680	264.542	1924.327	-12.317
39.690	264.028	1923.936	-12.317
39.700	263.499	1923.530	-12.317
39.710	263.321	1923.475	-12.317
39.720	263.119	1923.396	-12.317
39.730	262.581	1922.982	-12.317
39.740	262.138	1922.661	-12.317
39.750	262.212	1922.859	-12.317
39.760	262.033	1922.803	-12.317
39.770	261.365	1922.259	-12.317
39.780	261.019	1922.036	-12.317
39.790	261.263	1922.402	-12.317
39.800	261.291	1922.554	-12.317
39.810	261.095	1922.481	-12.317
39.820	260.849	1922.359	-12.317
39.830	260.491	1922.123	-12.317
39.840	260.534	1922.289	-12.317
39.850	260.647	1922.525	-12.317
39.860	260.447	1922.448	-12.317
39.870	260.087	1922.212	-12.317
39.880	259.138	1921.387	-12.317
39.890	255.940	1918.312	-12.317
39.900	249.501	1911.996	-12.317
39.910	241.293	1903.911	-12.317
39.920	232.608	1895.349	-12.317
39.930	223.252	1886.116	-12.317
39.940	213.388	1876.375	-12.317
39.950	203.734	1866.844	-12.317
39.960	194.559	1857.792	-12.317
39.970	186.022	1849.378	-12.317
39.980	177.721	1841.200	-12.317
39.990	169.629	1833.232	-12.317
40.000	161.807	1825.533	-12.317
40.010	154.068	1817.917	-12.317
40.020	146.623	1810.596	-12.317
40.030	139.327	1803.422	-12.317
40.040	131.986	1796.204	-12.317
40.050	124.835	1789.177	-12.317
40.060	117.857	1782.322	-12.317
40.070	110.985	1775.573	-12.317
40.080	104.289	1769.000	-12.317
40.090	97.778	1762.613	-12.317
40.100	91.452	1756.410	-12.317
40.110	84.989	1750.070	-12.317
40.120	78.676	1743.880	-12.317
40.130	72.866	1738.193	-12.317
40.140	67.280	1732.730	-12.317
40.150	61.728	1727.301	-12.317
40.160	56.385	1722.082	-12.317
40.170	51.274	1717.093	-12.317
40.180	45.952	1711.895	-12.317
40.190	40.756	1706.822	-12.317
40.200	36.136	1702.325	-12.317
40.210	31.920	1698.232	-12.317
40.220	28.375	1694.811	-12.317
40.230	25.435	1691.993	-12.317
40.240	22.963	1689.645	-12.317
40.250	20.900	1687.705	-12.317
40.260	19.120	1686.048	-12.317
40.270	17.556	1684.608	-12.317
40.280	16.003	1683.178	-12.317
40.290	14.490	1681.788	-12.317
40.300	12.951	1680.372	-12.317
40.310	11.471	1679.015	-12.317
40.320	10.042	1677.709	-12.317
40.330	8.663	1676.453	-12.317
40.340	7.365	1675.278	-12.317
40.350	6.152	1674.188	-12.317
40.360	5.098	1673.258	-12.317
40.370	4.212	1672.495	-12.317
40.380	3.533	1671.939	-12.317
40.390	2.970	1671.499	-12.317
40.400	2.503	1671.155	-12.317
40.410	2.160	1670.936	-12.317
40.420	1.792	1670.691	-12.317
40.430	1.439	1670.461	-12.317
40.440	1.143	1670.288	-12.317
40.450	0.888	1670.157	-12.317
40.460	0.675	1670.066	-12.317
40.470	0.523	1670.037	-12.317
40.480	0.386	1670.023	-12.317
40.490	0.152	1669.913	-12.317
40.500	0.025	1669.909	-12.317
40.510	-0.012	1669.996	-12.317
40.520	-0.099	1670.032	-12.317
40.530	-0.151	1670.102	-12.317
40.540	-0.212	1670.165	-12.317
40.550	-0.296	1670.204	-12.317
40.560	-0.374	1670.249	-12.317
40.570	-0.486	1670.260	-12.317
40.580	-0.592	1670.277	-12.317
40.590	-0.684	1670.309	-12.317
40.600	-0.782	1670.333	-12.317
40.610	-0.922	1670.317	-12.317
40.620	-1.052	1670.310	-12.317
40.630	-1.119	1670.366	-12.317
40.640	-1.190	1670.418	-12.317
40.650	-1.290	1670.441	-12.317
40.660	-1.369	1670.485	-12.317
40.670	-1.415	1670.562	-12.317
40.680	-1.481	1670.620	-12.317
40.690	-1.589	1670.635	-12.317
40.700	-1.722	1670.625	-12.317
40.710	-1.808	1670.662	-12.317
40.720	-1.870	1670.723	-12.317
40.730	-1.944	1670.773	-12.317
40.740	-1.998	1670.842	-12.317
40.750	-2.143	1670.820	-12.317
40.760	-2.329	1670.757	-12.317
40.770	-2.355	1670.855	-12.317
40.780	-2.362	1670.970	-12.317
40.790	-2.501	1670.954	-12.317
40.800	-2.621	1670.957	-12.317
40.810	-2.634	1671.068	-12.317
40.820	-2.595	1671.230	-12.317
40.830	-2.594	1671.354	-12.317
40.840	-2.636	1671.435	-12.317
40.850	-2.627	1671.567	-12.317
40.860	-2.533	1671.784	-12.317
40.870	-2.388	1672.053	-12.317
40.880	-2.258	1672.305	-12.317
40.890	-2.219	1672.468	-12.317
40.900	-2.211	1672.599	-12.317
40.910	-2.142	1672.791	-12.317
40.920	-2.114	1672.942	-12.317
40.930	-2.091	1673.088	-12.317
40.940	-2.027	1673.276	-12.317
40.950	-1.925	1673.501	-12.317
40.960	-1.863	1673.686	-12.317
40.970	-1.811	1673.861	-12.317
40.980	-1.719	1674.077	-12.317
40.990	-1.630	1674.289	-12.317
41.000	-1.535	1674.507	-12.317
41.010	-1.472	1674.693	-12.317
41.020	-1.389	1674.899	-12.317
41.030	-1.309	1675.102	-12.317
41.040	-1.251	1675.284	-12.317
41.050	-1.246	1675.412	-12.317
41.060	-1.271	1675.510	-12.317
41.070	-1.271	1675.633	-12.317
41.080	-1.213	1675.814	-12.317
41.090	-1.179	1675.971	-12.317
41.100	-1.171	1676.103	-12.317
41.110	-1.151	1676.245	-12.317
41.120	-1.106	1676.414	-12.317
41.130	-0.987	1676.656	-12.317
41.140	-0.890	1676.876	-12.317
41.150	-0.816	1677.074	-12.317
41.160	-0.686	1677.327	-12.317
41.170	-0.567	1677.569	-12.317
41.180	-0.481	1677.778	-12.317
41.190	-0.341	1678.041	-12.317
41.200	-0.224	1678.281	-12.317
41.210	-0.181	1678.447	-12.317
41.220	-0.200	1678.551	-12.317
41.230	-0.151	1678.724	-12.317
41.240	0.026	1679.024	-12.317
41.250	0.218	1679.339	-12.317
41.260	0.294	1679.538	-12.317
41.270	0.310	1679.678	-12.317
41.280	0.376	1679.866	-12.317
41.290	0.466	1680.080	-12.317
41.300	0.522	1680.259	-12.317
41.310	0.597	1680.456	-12.317
41.320	0.775	1680.758	-12.317
41.330	0.934	1681.041	-12.317
41.340	1.099	1681.328	-12.317
41.350	1.265	1681.618	-12.317
41.360	1.340	1681.816	-12.317
41.370	1.324	1681.923	-12.317
41.380	1.283	1682.005	-12.317
41.390	1.336	1682.181	-12.317
41.400	1.429	1682.397	-12.317
41.410	1.472	1682.563	-12.317
41.420	1.532	1682.746	-12.317
41.430	1.674	1683.012	-12.317
41.440	1.817	1683.278	-12.317
41.450	1.877	1683.461	-12.317
41.460	1.875	1683.583	-12.317
41.470	1.866	1683.696	-12.317
41.480	1.939	1683.893	-12.317
41.490	2.040	1684.117	-12.317
41.500	2.146	1684.346	-12.317
41.510	2.292	1684.615	-12.317
41.520	2.379	1684.825	-12.317
41.530	2.484	1685.054	-12.317
41.540	2.617	1685.310	-12.317
41.550	2.703	1685.518	-12.317
41.560	2.761	1685.700	-12.317
41.570	2.843	1685.905	-12.317
41.580	2.969	1686.154	-12.317
41.590	3.160	1686.468	-12.317
41.600	3.305	1686.736	-12.317
41.610	3.405	1686.960	-12.317
41.620	3.531	1687.209	-12.317
41.630	3.587	1687.388	-12.317
41.640	3.645	1687.569	-12.317
41.650	3.644	1687.692	-12.317
41.660	3.584	1687.755	-12.317
41.670	3.608	1687.902	-12.317
41.680	3.629	1688.046	-12.317
41.690	3.615	1688.155	-12.317
41.700	3.551	1688.215	-12.317
41.710	3.502	1688.289	-12.317
41.720	3.530	1688.440	-12.317
41.730	3.543	1688.576	-12.317
41.740	3.571	1688.727	-12.317
41.750	3.633	1688.912	-12.317
41.760	3.684	1689.087	-12.317
41.770	3.621	1689.146	-12.317
41.780	3.557	1689.206	-12.317
41.790	3.603	1689.375	-12.317
41.800	3.659	1689.554	-12.317
41.810	3.650	1689.669	-12.317
41.820	3.572	1689.714	-12.317
41.830	3.568	1689.832	-12.317
41.840	3.602	1689.990	-12.317
41.850	3.555	1690.066	-12.317
41.860	3.537	1690.172	-12.317
41.870	3.579	1690.336	-12.317
41.880	3.606	1690.487	-12.317
41.890	3.561	1690.565	-12.317
41.900	3.540	1690.667	-12.317
41.910	3.604	1690.854	-12.317
41.920	3.651	1691.024	-12.317
41.930	3.651	1691.147	-12.317
41.940	3.584	1691.204	-12.317
41.950	3.557	1691.299	-12.317
41.960	3.585	1691.451	-12.317
41.970	3.582	1691.571	-12.317
41.980	3.517	1691.629	-12.317
41.990	3.442	1691.678	-12.317
42.000	3.396	1691.755	-12.317
42.010	3.333	1691.815	-12.317
42.020	3.316	1691.920	-12.317
42.030	3.322	1692.050	-12.317
42.040	3.288	1692.139	-12.317
42.050	3.265	1692.240	-12.317
42.060	3.300	1692.397	-12.317
42.070	3.384	1692.605	-12.317
42.080	3.420	1692.764	-12.317
42.090	3.431	1692.897	-12.317
42.100	3.508	1693.097	-12.317
42.110	3.575	1693.288	-12.317
42.120	3.595	1693.431	-12.317
42.130	3.584	1693.543	-12.317
42.140	3.680	1693.763	-12.317
42.150	3.800	1694.006	-12.317
42.160	3.828	1694.157	-12.317
42.170	3.836	1694.289	-12.317
42.180	3.798	1694.374	-12.317
42.190	3.803	1694.502	-12.317
42.200	3.919	1694.740	-12.317
42.210	4.080	1695.025	-12.317
42.220	4.209	1695.277	-12.317
42.230	4.299	1695.491	-12.317
42.240	4.342	1695.657	-12.317
42.250	4.369	1695.807	-12.317
42.260	4.389	1695.950	-12.317
42.270	4.403	1696.087	-16.315
42.280	4.462	1696.289	-16.315
42.290	4.683	1696.674	-16.315
42.300	5.213	1697.367	-16.315
42.310	6.245	1698.562	-16.315
42.320	8.989	1701.469	-16.315
42.330	13.802	1706.445	-16.315
42.340	20.049	1712.855	-16.315
42.350	26.371	1719.340	-16.315
42.360	32.323	1725.455	-16.315
42.370	39.633	1732.929	-16.315
42.380	48.167	1741.626	-16.315
42.390	55.739	1749.361	-16.315
42.400	63.119	1756.904	-16.315
42.410	71.857	1765.806	-16.315
42.420	80.046	1774.157	-16.315
42.430	86.905	1781.179	-16.315
42.440	93.729	1788.166	-16.315
42.450	100.180	1794.781	-16.315
42.460	106.408	1801.172	-16.315
42.470	112.796	1807.723	-16.315
42.480	119.033	1814.124	-16.315
42.490	124.626	1819.879	-16.315
42.500	129.027	1824.443	-16.315
42.510	133.142	1828.722	-16.315
42.520	138.069	1833.812	-16.315
42.530	143.230	1839.136	-16.315
42.540	147.279	1843.348	-16.315
42.550	151.424	1847.656	-16.315
42.560	156.001	1852.396	-16.315
42.570	159.685	1856.244	-16.315
42.580	163.576	1860.297	-16.315
42.590	167.311	1864.196	-16.315
42.600	170.342	1867.390	-16.315
42.610	173.851	1871.062	-16.315
42.620	177.641	1875.015	-16.315
42.630	181.033	1878.571	-16.315
42.640	183.639	1881.340	-16.315
42.650	186.344	1884.208	-16.315
42.660	189.644	1887.671	-16.315
42.670	192.458	1890.648	-16.315
42.680	195.296	1893.649	-16.315
42.690	198.188	1896.704	-16.315
42.700	200.269	1898.948	-16.315
42.710	202.185	1901.028	-16.315
42.720	204.156	1903.162	-16.315
42.730	206.554	1905.723	-16.315
42.740	209.190	1908.523	-16.315
42.750	211.780	1911.276	-16.315
42.760	213.827	1913.486	-16.315
42.770	215.500	1915.322	-16.315
42.780	217.717	1917.702	-16.315
42.790	219.679	1919.827	-16.315
42.800	221.326	1921.637	-16.315
42.810	223.138	1923.612	-16.315
42.820	224.757	1925.394	-16.315
42.830	226.794	1927.595	-16.315
42.840	229.352	1930.315	-16.315
42.850	231.465	1932.592	-16.315
42.860	232.923	1934.213	-16.315
42.870	234.240	1935.693	-16.315
42.880	235.458	1937.075	-16.315
42.890	236.600	1938.380	-16.315
42.900	237.652	1939.595	-16.315
42.910	239.042	1941.147	-16.315
42.920	240.624	1942.893	-16.315
42.930	241.521	1943.953	-16.315
42.940	242.364	1944.959	-16.315
42.950	244.170	1946.928	-16.315
42.960	245.988	1948.910	-16.315
42.970	246.907	1949.992	-16.315
42.980	248.172	1951.419	-16.315
42.990	249.941	1953.352	-16.315
43.000	251.790	1955.364	-16.315
43.010	253.259	1956.996	-16.315
43.020	254.652	1958.553	-16.315
43.030	256.050	1960.114	-16.315
43.040	256.922	1961.149	-16.315
43.050	258.189	1962.580	-16.315
43.060	259.323	1963.877	-16.315
43.070	259.721	1964.437	-16.315
43.080	260.990	1965.870	-16.315
43.090	262.759	1967.802	-16.315
43.100	263.948	1969.154	-16.315
43.110	264.730	1970.099	-16.315
43.120	265.650	1971.182	-16.315
43.130	267.229	1972.924	-16.315
43.140	268.393	1974.252	-16.315
43.150	268.736	1974.758	-16.315
43.160	269.165	1975.350	-16.315
43.170	269.589	1975.938	-16.315
43.180	269.851	1976.362	-16.315
43.190	270.132	1976.807	-16.315
43.200	270.750	1977.588	-16.315
43.210	270.639	1977.640	-16.315
43.220	270.139	1977.303	-16.315
43.230	270.747	1978.074	-16.315
43.240	271.098	1978.589	-16.315
43.250	270.866	1978.519	-16.315
43.260	270.537	1978.354	-16.315
43.270	270.198	1978.178	-16.315
43.280	269.759	1977.902	-16.315
43.290	269.945	1978.251	-16.315
43.300	270.834	1979.303	-16.315
43.310	271.121	1979.754	-16.315
43.320	270.532	1979.328	-16.315
43.330	270.108	1979.067	-16.315
43.340	270.589	1979.711	-16.315
43.350	270.521	1979.806	-16.315
43.360	270.032	1979.481	-16.315
43.370	270.335	1979.946	-16.315
43.380	270.526	1980.301	-16.315
43.390	270.578	1980.517	-16.315
43.400	270.769	1980.870	-16.315
43.410	270.755	1981.019	-16.315
43.420	270.990	1981.417	-16.315
43.430	270.992	1981.583	-16.315
43.440	270.212	1980.965	-16.315
43.450	269.340	1980.256	-16.315
43.460	268.650	1979.730	-16.315
43.470	268.425	1979.668	-16.315
43.480	268.288	1979.695	-16.315
43.490	267.989	1979.559	-16.315
43.500	267.807	1979.540	-16.315
43.510	267.507	1979.402	-16.315
43.520	267.532	1979.591	-16.315
43.530	267.791	1980.013	-16.315
43.540	267.738	1980.123	-16.315
43.550	267.289	1979.837	-16.315
43.560	266.783	1979.495	-16.315
43.570	266.940	1979.815	-16.315
43.580	267.207	1980.245	-16.315
43.590	266.829	1980.030	-16.315
43.600	266.079	1979.443	-16.315
43.610	265.623	1979.150	-16.315
43.620	265.458	1979.148	-16.315
43.630	265.198	1979.052	-16.315
43.640	264.960	1978.977	-16.315
43.650	264.582	1978.761	-16.315
43.660	264.365	1978.708	-16.315
43.670	264.301	1978.807	-16.315
43.680	264.170	1978.839	-16.315
43.690	264.130	1978.962	-16.315
43.700	263.785	1978.780	-16.315
43.710	263.611	1978.769	-16.315
43.720	263.422	1978.744	-16.315
43.730	263.005	1978.489	-16.315
43.740	262.882	1978.530	-16.315
43.750	262.906	1978.718	-16.315
43.760	262.965	1978.939	-16.315
43.770	262.776	1978.913	-16.315
43.780	262.147	1978.448	-16.315
43.790	261.587	1978.051	-16.315
43.800	261.294	1977.921	-16.315
43.810	260.885	1977.675	-16.315
43.820	260.468	1977.422	-16.315
43.830	259.954	1977.071	-16.315
43.840	259.577	1976.856	-16.315
43.850	259.488	1976.931	-16.315
43.860	259.151	1976.757	-16.315
43.870	258.833	1976.602	-16.315
43.880	258.360	1976.292	-16.315
43.890	256.908	1975.003	-16.315
43.900	253.570	1971.829	-16.315
43.910	247.664	1966.086	-16.315
43.920	239.678	1958.263	-16.315
43.930	230.781	1949.529	-16.315
43.940	221.311	1940.222	-16.315
43.950	211.495	1930.569	-16.315
43.960	202.226	1921.464	-16.315
43.970	193.389	1912.789	-16.315
43.980	184.915	1904.479	-16.315
43.990	176.772	1896.499	-16.315
44.000	168.726	1888.616	-16.315
44.010	160.427	1880.480	-16.315
44.020	152.316	1872.532	-16.315
44.030	144.787	1865.166	-16.315
44.040	137.129	1857.672	-16.315
44.050	129.283	1849.988	-16.315
44.060	121.813	1842.682	-16.315
44.070	114.819	1835.851	-16.315
44.080	108.005	1829.200	-16.315
44.090	101.127	1822.485	-16.315
44.100	94.379	1815.901	-16.315
44.110	88.072	1809.757	-16.315
44.120	81.673	1803.521	-16.315
44.130	75.322	1797.333	-16.315
44.140	69.483	1791.657	-16.315
44.150	63.781	1786.118	-16.315
44.160	58.133	1780.634	-16.315
44.170	52.408	1775.072	-16.315
44.180	46.755	1769.582	-16.315
44.190	41.438	1764.428	-16.315
44.200	36.352	1759.505	-16.315
44.210	31.816	1755.133	-16.315
44.220	27.761	1751.241	-16.315
44.230	23.851	1747.493	-16.315
44.240	20.530	1744.336	-16.315
44.250	18.089	1742.058	-16.315
44.260	16.133	1740.265	-16.315
44.270	14.446	1738.741	-16.315
44.280	12.850	1737.309	-16.315
44.290	11.297	1735.918	-16.315
44.300	9.812	1734.597	-16.315
44.310	8.312	1733.260	-16.315
44.320	6.800	1731.911	-16.315
44.330	5.327	1730.602	-16.315
44.340	3.928	1729.365	-16.315
44.350	2.568	1728.169	-16.315
44.360	1.289	1727.053	-16.315
44.370	0.258	1726.185	-16.315
44.380	-0.580	1725.509	-16.315
44.390	-1.423	1724.830	-16.315
44.400	-2.169	1724.247	-16.315
44.410	-2.839	1723.740	-16.315
44.420	-3.433	1723.309	-16.315
44.430	-3.880	1723.026	-16.315
44.440	-4.255	1722.814	-16.315
44.450	-4.592	1722.640	-16.315
44.460	-4.898	1722.497	-16.315
44.470	-5.073	1722.485	-16.315
44.480	-5.313	1722.409	-16.315
44.490	-5.602	1722.282	-16.315
44.500	-5.782	1722.266	-16.315
44.510	-5.902	1722.309	-16.315
44.520	-6.066	1722.308	-16.315
44.530	-6.264	1722.273	-16.315
44.540	-6.368	1722.333	-16.315
44.550	-6.538	1722.325	-16.315
44.560	-6.687	1722.340	-16.315
44.570	-6.716	1722.474	-16.315
44.580	-6.743	1722.610	-16.315
44.590	-6.786	1722.730	-16.315
44.600	-6.871	1722.809	-16.315
44.610	-7.022	1722.821	-16.315
44.620	-7.171	1722.834	-16.315
44.630	-7.324	1722.845	-16.315
44.640	-7.508	1722.824	-16.315
44.650	-7.666	1722.829	-16.315
44.660	-7.786	1722.873	-16.315
44.670	-7.980	1722.841	-16.315
44.680	-8.181	1722.804	-16.315
44.690	-8.366	1722.781	-16.315
44.700	-8.576	1722.735	-16.315
44.710	-8.762	1722.713	-16.315
44.720	-8.928	1722.710	-16.315
44.730	-9.121	1722.680	-16.315
44.740	-9.360	1722.603	-16.315
44.750	-9.610	1722.516	-16.315
44.760	-9.864	1722.425	-16.315
44.770	-10.050	1722.403	-16.315
44.780	-10.171	1722.445	-16.315
44.790	-10.349	1722.430	-16.315
44.800	-10.574	1722.369	-16.315
44.810	-10.723	1722.383	-16.315
44.820	-10.816	1722.453	-16.315
44.830	-10.896	1722.536	-16.315
44.840	-10.955	1722.640	-16.315
44.850	-11.027	1722.731	-16.315
44.860	-11.095	1722.826	-16.315
44.870	-11.082	1723.002	-16.315
44.880	-11.048	1723.199	-16.315
44.890	-11.024	1723.387	-16.315
44.900	-11.018	1723.556	-16.315
