# covent_pc_7
# Captured 2020-07-03 20:45:08.096176 by unknown user
# Built at revision a9175b3 (dirty)
time(sec) pc_setpoint pressure dp_inhale dp_exhale cmd_inh_valve cmd_exh_valve cmd_psol
1.140 5.000 0.484 0.686 1.386 0.346 0.437 0.000
1.150 5.000 0.483 0.604 1.314 0.347 0.437 0.000
1.160 5.000 0.483 0.486 1.242 0.349 0.436 0.000
1.170 5.000 0.480 0.525 1.347 0.351 0.434 0.000
1.180 5.000 0.475 0.771 1.233 0.354 0.433 0.000
1.190 5.000 0.479 0.571 1.245 0.356 0.432 0.000
1.200 5.000 0.481 0.552 1.172 0.358 0.431 0.000
1.210 5.000 0.479 0.556 1.348 0.360 0.429 0.000
1.220 5.000 0.477 0.819 1.181 0.363 0.428 0.000
1.230 5.000 0.457 0.573 1.043 0.371 0.424 0.000
1.240 5.000 0.483 0.844 1.308 0.371 0.423 0.000
1.250 5.000 0.472 0.837 1.019 0.375 0.421 0.000
1.260 5.000 0.476 0.797 1.153 0.378 0.420 0.000
1.270 5.000 0.471 0.777 1.131 0.382 0.418 0.000
1.280 5.000 0.471 0.676 1.100 0.386 0.415 0.000
1.290 5.000 0.469 0.549 1.186 0.390 0.413 0.000
1.300 5.000 0.463 0.747 1.103 0.396 0.410 0.000
1.310 5.000 0.461 0.680 1.094 0.402 0.407 0.000
1.320 5.000 0.455 0.715 1.117 0.409 0.403 0.000
1.330 5.000 0.462 0.704 1.203 0.414 0.400 0.000
1.340 5.000 0.457 0.795 1.105 0.421 0.396 0.000
1.350 5.000 0.462 0.720 1.068 0.427 0.393 0.000
1.360 5.000 0.483 0.891 1.057 0.427 0.393 0.000
1.370 5.000 0.479 1.102 1.096 0.430 0.391 0.000
1.380 5.000 0.479 0.918 1.009 0.432 0.390 0.000
1.390 5.000 0.478 1.051 1.071 0.434 0.389 0.000
1.400 5.000 0.506 0.783 1.364 0.430 0.391 0.000
1.410 5.000 0.489 1.258 1.110 0.431 0.390 0.000
1.420 5.000 0.480 0.989 1.012 0.434 0.389 0.000
1.430 5.000 0.465 1.067 0.994 0.439 0.386 0.000
1.440 5.000 0.498 1.029 1.395 0.437 0.387 0.000
1.450 5.000 0.497 1.186 1.400 0.435 0.388 0.000
1.460 5.000 0.497 1.222 1.221 0.434 0.389 0.000
1.470 5.000 0.491 1.272 1.316 0.434 0.389 0.000
1.480 5.000 0.453 1.194 0.913 0.443 0.384 0.000
1.490 5.000 0.474 1.158 1.090 0.445 0.383 0.000
1.500 5.000 0.511 1.285 1.212 0.440 0.386 0.000
1.510 5.000 0.517 1.212 1.270 0.434 0.389 0.000
1.520 5.000 0.486 1.108 1.188 0.436 0.388 0.000
1.530 5.000 0.474 1.132 1.254 0.440 0.386 0.000
1.540 5.000 0.476 1.301 0.991 0.443 0.384 0.000
1.550 5.000 0.484 1.097 1.139 0.444 0.383 0.000
1.560 5.000 0.537 1.217 1.500 0.432 0.390 0.000
1.570 5.000 0.516 1.095 1.440 0.428 0.392 0.000
1.580 5.000 0.476 1.170 1.056 0.432 0.390 0.000
1.590 5.000 0.451 1.106 1.009 0.441 0.385 0.000
1.600 5.000 0.479 1.241 1.186 0.442 0.384 0.000
1.610 5.000 0.505 1.328 1.110 0.438 0.386 0.000
1.620 5.000 0.513 1.104 1.289 0.433 0.389 0.000
1.630 5.000 0.493 1.042 1.381 0.434 0.389 0.000
1.640 5.000 0.484 1.004 1.198 0.435 0.388 0.000
1.650 5.000 0.477 1.113 1.189 0.438 0.387 0.000
1.660 5.000 0.486 1.195 1.220 0.439 0.386 0.000
1.670 5.000 0.513 1.258 1.367 0.433 0.389 0.000
1.680 5.000 0.509 1.203 1.316 0.429 0.391 0.000
1.690 5.000 0.460 1.041 1.120 0.437 0.387 0.000
1.700 5.000 0.445 1.140 0.990 0.447 0.382 0.000
1.710 5.000 0.487 1.217 1.075 0.446 0.382 0.000
1.720 5.000 0.526 1.324 1.289 0.437 0.387 0.000
1.730 5.000 0.508 1.420 1.232 0.434 0.389 0.000
1.740 5.000 0.469 1.035 0.922 0.440 0.385 0.000
1.750 5.000 0.477 1.140 1.178 0.443 0.384 0.000
1.760 5.000 0.485 1.285 1.026 0.443 0.384 0.000
1.770 5.000 0.519 1.323 1.211 0.436 0.388 0.000
1.780 5.000 0.510 1.222 1.271 0.433 0.390 0.000
1.790 5.000 0.479 0.980 1.308 0.436 0.388 0.000
1.800 5.000 0.488 1.352 1.238 0.436 0.388 0.000
1.810 5.000 0.469 1.147 0.904 0.441 0.385 0.000
1.820 5.000 0.500 1.107 1.189 0.438 0.387 0.000
1.830 5.000 0.495 1.157 1.068 0.437 0.387 0.000
1.840 5.000 0.497 1.093 1.102 0.436 0.388 0.000
1.850 5.000 0.478 1.276 1.214 0.439 0.386 0.000
1.860 5.000 0.495 1.216 1.133 0.438 0.387 0.000
1.870 5.000 0.499 1.314 1.160 0.436 0.388 0.000
1.880 5.000 0.503 1.302 1.223 0.433 0.389 0.000
1.890 5.000 0.487 1.198 1.185 0.434 0.389 0.000
1.900 5.000 0.472 1.184 1.109 0.439 0.386 0.000
1.910 5.000 0.475 1.251 1.113 0.442 0.385 0.000
1.920 5.000 0.496 1.243 1.293 0.440 0.386 0.000
1.930 5.000 0.517 1.231 1.203 0.433 0.389 0.000
1.940 5.000 0.507 1.102 1.280 0.431 0.391 0.000
1.950 5.000 0.472 1.186 1.137 0.436 0.388 0.000
1.960 5.000 0.485 1.114 1.224 0.436 0.388 0.000
1.970 5.000 0.484 1.336 1.016 0.438 0.387 0.000
1.980 5.000 0.501 1.019 1.024 0.435 0.388 0.000
1.990 5.000 0.498 1.271 1.164 0.433 0.389 0.000
2.000 5.000 0.492 1.196 1.000 0.433 0.389 0.000
2.010 5.000 0.482 1.183 0.922 0.435 0.388 0.000
2.020 5.000 0.496 1.059 1.153 0.434 0.389 0.000
2.030 5.000 0.484 1.213 1.022 0.435 0.388 0.000
2.040 5.000 0.494 0.931 1.153 0.434 0.389 0.000
2.050 5.000 0.482 1.131 1.147 0.436 0.388 0.000
2.060 5.000 0.480 1.008 1.253 0.438 0.386 0.000
2.070 5.000 0.485 1.163 1.070 0.439 0.386 0.000
2.080 5.000 0.492 1.066 1.318 0.439 0.386 0.000
2.090 5.000 0.481 1.292 0.962 0.441 0.385 0.000
2.100 5.000 0.491 1.005 1.336 0.441 0.385 0.000
2.110 5.000 0.489 1.331 1.324 0.441 0.385 0.000
2.120 5.000 0.491 1.214 1.032 0.441 0.385 0.000
2.130 5.000 0.483 1.128 1.187 0.443 0.384 0.000
2.140 5.000 0.505 1.046 1.455 0.439 0.386 0.000
2.150 5.000 0.497 1.257 1.287 0.438 0.387 0.000
2.160 5.000 0.469 1.174 0.877 0.443 0.384 0.000
2.170 5.000 0.475 1.309 0.960 0.446 0.382 0.000
2.180 5.000 0.500 1.338 1.070 0.443 0.384 0.000
2.190 5.000 0.514 1.473 1.003 0.438 0.387 0.000
2.200 5.000 0.488 1.091 1.020 0.439 0.386 0.000
2.210 5.000 0.467 1.094 1.049 0.445 0.383 0.000
2.220 5.000 0.496 1.265 1.171 0.442 0.384 0.000
2.230 5.000 0.514 1.371 1.186 0.437 0.387 0.000
2.240 5.000 0.502 1.173 1.095 0.435 0.388 0.000
2.250 5.000 0.483 1.169 1.201 0.437 0.387 0.000
2.260 5.000 0.465 1.147 1.053 0.443 0.384 0.000
2.270 5.000 0.469 1.228 0.910 0.447 0.382 0.000
2.280 5.000 0.511 1.416 1.058 0.441 0.385 0.000
2.290 5.000 0.511 1.355 0.948 0.437 0.387 0.000
2.300 5.000 0.484 1.155 1.014 0.440 0.386 0.000
2.310 5.000 0.471 1.218 1.001 0.444 0.383 0.000
2.320 5.000 0.476 1.313 1.048 0.447 0.382 0.000
2.330 5.000 0.510 1.390 1.112 0.441 0.385 0.000
2.340 5.000 0.514 1.413 1.198 0.437 0.387 0.000
2.350 5.000 0.489 1.196 1.012 0.438 0.387 0.000
2.360 5.000 0.478 1.178 1.008 0.441 0.385 0.000
2.370 5.000 0.489 1.157 0.997 0.440 0.385 0.000
2.380 5.000 0.501 1.160 1.101 0.438 0.387 0.000
2.390 5.000 0.503 1.045 1.063 0.435 0.388 0.000
2.400 5.000 0.510 0.982 1.127 0.431 0.390 0.000
2.410 5.000 0.479 1.194 1.192 0.435 0.388 0.000
2.420 5.000 0.477 1.255 1.120 0.437 0.387 0.000
2.430 8.000 0.483 1.224 1.145 0.509 0.347 0.000
2.440 11.000 0.510 1.565 1.222 0.634 0.279 0.000
2.450 14.001 0.609 2.480 1.062 0.794 0.191 0.000
2.460 17.000 0.939 4.784 1.809 0.939 0.111 0.000
2.470 20.000 1.220 7.784 1.294 1.000 0.050 0.000
2.480 23.000 1.537 10.407 1.029 1.000 0.050 0.000
2.490 26.000 1.971 13.160 0.836 1.000 0.050 0.000
2.500 29.000 2.385 16.536 0.918 1.000 0.050 0.000
2.510 32.000 2.890 15.695 1.153 1.000 0.050 0.000
2.520 35.000 3.101 13.165 1.419 1.000 0.050 0.000
2.530 35.000 3.383 13.698 1.608 1.000 0.050 0.000
2.540 35.000 3.375 12.696 1.023 1.000 0.050 0.000
2.550 35.000 3.429 11.398 1.074 1.000 0.050 0.000
2.560 35.000 3.512 11.714 1.444 1.000 0.061 0.000
2.570 35.000 3.558 10.520 1.493 1.000 0.075 0.000
2.580 35.000 3.465 10.463 1.275 1.000 0.077 0.000
2.590 35.000 3.526 10.256 1.821 0.980 0.089 0.000
2.600 35.000 3.491 11.453 2.419 0.969 0.094 0.000
2.610 35.000 3.454 11.720 2.296 0.967 0.096 0.000
2.620 35.000 3.444 11.366 2.543 0.965 0.097 0.000
2.630 35.000 3.386 11.175 2.170 0.976 0.091 0.000
2.640 35.000 3.490 11.386 2.804 0.961 0.099 0.000
2.650 35.000 3.375 11.443 2.576 0.977 0.090 0.000
2.660 35.000 3.463 10.178 2.615 0.967 0.096 0.000
2.670 35.000 3.437 10.681 2.876 0.967 0.095 0.000
2.680 35.000 3.427 10.871 2.337 0.969 0.095 0.000
2.690 35.000 3.447 10.413 2.447 0.965 0.097 0.000
2.700 35.000 3.532 10.974 2.877 0.942 0.110 0.000
2.710 35.000 3.438 10.297 2.655 0.944 0.108 0.000
2.720 35.000 3.476 10.811 2.893 0.934 0.114 0.000
2.730 35.000 3.375 10.148 2.708 0.950 0.105 0.000
2.740 35.000 3.464 9.922 2.969 0.940 0.111 0.000
2.750 35.000 3.462 10.222 3.002 0.934 0.114 0.000
2.760 35.000 3.488 10.096 3.090 0.922 0.121 0.000
2.770 35.000 3.444 9.548 3.048 0.921 0.121 0.000
2.780 35.000 3.459 10.218 2.803 0.915 0.124 0.000
2.790 35.000 3.439 9.881 2.885 0.915 0.124 0.000
2.800 35.000 3.452 9.896 2.874 0.910 0.127 0.000
2.810 35.000 3.374 8.789 2.430 0.925 0.119 0.000
2.820 35.000 3.435 9.605 3.126 0.922 0.120 0.000
2.830 35.000 3.468 9.756 3.056 0.914 0.125 0.000
2.840 35.000 3.453 9.641 2.881 0.910 0.127 0.000
2.850 35.000 3.475 9.175 2.830 0.901 0.132 0.000
2.860 35.000 3.460 8.535 2.881 0.896 0.135 0.000
2.870 35.000 3.501 8.810 3.345 0.880 0.143 0.000
2.880 35.000 3.391 8.558 2.579 0.893 0.136 0.000
2.890 35.000 3.418 7.681 2.797 0.895 0.135 0.000
2.900 35.000 3.500 8.018 3.238 0.878 0.145 0.000
2.910 35.000 3.410 7.703 2.788 0.886 0.140 0.000
2.920 35.000 3.439 7.224 2.824 0.883 0.142 0.000
2.930 35.000 3.466 8.300 3.199 0.876 0.146 0.000
2.940 35.000 3.390 7.344 2.614 0.887 0.140 0.000
2.950 35.000 3.500 7.512 3.502 0.869 0.150 0.000
2.960 35.000 3.534 7.190 3.303 0.847 0.162 0.000
2.970 35.000 3.457 7.580 2.784 0.845 0.163 0.000
2.980 35.000 3.412 6.925 2.645 0.851 0.159 0.000
2.990 35.000 3.435 6.914 2.761 0.850 0.160 0.000
3.000 35.000 3.415 6.677 2.690 0.854 0.158 0.000
3.010 35.000 3.482 7.032 3.223 0.841 0.165 0.000
3.020 35.000 3.441 6.969 2.897 0.841 0.165 0.000
3.030 35.000 3.488 7.184 3.119 0.828 0.172 0.000
3.040 35.000 3.432 5.948 3.172 0.830 0.171 0.000
3.050 35.000 3.455 6.150 3.364 0.825 0.174 0.000
3.060 35.000 3.437 6.475 3.262 0.825 0.174 0.000
3.070 35.000 3.444 6.071 2.964 0.822 0.175 0.000
3.080 35.000 3.426 6.429 2.893 0.824 0.174 0.000
3.090 35.000 3.473 6.406 3.279 0.814 0.180 0.000
3.100 35.000 3.441 5.870 3.172 0.813 0.180 0.000
3.110 35.000 3.453 5.743 3.340 0.809 0.183 0.000
3.120 35.000 3.445 5.777 3.507 0.807 0.184 0.000
3.130 35.000 3.440 6.142 3.587 0.805 0.185 0.000
3.140 35.000 3.387 5.600 3.409 0.817 0.178 0.000
3.150 35.000 3.447 5.979 3.392 0.811 0.181 0.000
3.160 35.000 3.470 5.701 3.517 0.803 0.186 0.000
3.170 35.000 3.451 5.877 3.492 0.800 0.188 0.000
3.180 35.000 3.485 5.342 3.695 0.788 0.194 0.000
3.190 35.000 3.396 5.677 3.691 0.799 0.188 0.000
3.200 35.000 3.378 5.252 3.371 0.810 0.182 0.000
3.210 35.000 3.414 5.830 3.338 0.813 0.181 0.000
3.220 35.000 3.434 5.500 3.306 0.811 0.181 0.000
3.230 35.000 3.472 5.251 3.670 0.802 0.186 0.000
3.240 35.000 3.459 5.430 3.593 0.797 0.189 0.000
3.250 35.000 3.494 5.432 3.928 0.784 0.196 0.000
3.260 35.000 3.482 5.236 4.077 0.774 0.202 0.000
3.270 35.000 3.400 5.512 3.868 0.784 0.196 0.000
3.280 35.000 3.395 4.867 3.706 0.792 0.192 0.000
3.290 35.000 3.464 5.683 4.090 0.782 0.197 0.000
3.300 35.000 3.397 5.179 3.688 0.792 0.192 0.000
3.310 35.000 3.458 5.349 3.764 0.784 0.196 0.000
3.320 35.000 3.469 5.187 3.959 0.777 0.200 0.000
3.330 35.000 3.461 5.099 4.040 0.771 0.203 0.000
3.340 35.000 3.436 5.080 4.208 0.771 0.203 0.000
3.350 35.000 3.395 4.323 3.927 0.780 0.198 0.000
3.360 35.000 3.441 4.799 4.179 0.777 0.200 0.000
3.370 35.000 3.444 4.868 4.133 0.774 0.202 0.000
3.380 35.000 3.460 4.974 4.049 0.768 0.205 0.000
3.390 35.000 3.417 4.516 4.030 0.773 0.202 0.000
3.400 35.000 3.447 4.740 4.212 0.769 0.205 0.000
3.410 35.000 3.427 4.446 3.921 0.771 0.204 0.000
3.420 35.000 3.466 4.658 4.198 0.763 0.208 0.000
3.430 5.000 3.491 5.037 4.503 0.050 0.600 0.000
3.440 5.000 3.308 4.550 4.505 0.050 0.600 0.000
3.450 5.000 2.836 1.952 7.955 0.050 0.600 0.000
3.460 5.000 2.177 0.353 8.724 0.050 0.600 0.000
3.470 5.000 1.911 0.132 7.531 0.050 0.600 0.000
3.480 5.000 1.504 -0.002 6.046 0.050 0.600 0.000
3.490 5.000 1.340 0.112 5.406 0.050 0.600 0.000
3.500 5.000 1.194 0.037 4.757 0.050 0.600 0.000
3.510 5.000 1.102 0.101 4.402 0.050 0.600 0.000
3.520 5.000 1.039 0.050 4.044 0.050 0.600 0.000
3.530 5.000 0.987 0.086 3.801 0.050 0.600 0.000
3.540 5.000 0.953 0.030 3.645 0.050 0.600 0.000
3.550 5.000 0.924 0.033 3.562 0.050 0.600 0.000
3.560 5.000 0.908 0.046 3.567 0.050 0.600 0.000
3.570 5.000 0.871 0.085 3.352 0.050 0.600 0.000
3.580 5.000 0.850 0.032 3.363 0.050 0.600 0.000
3.590 5.000 0.834 0.047 3.215 0.050 0.600 0.000
3.600 5.000 0.814 0.056 3.130 0.050 0.600 0.000
3.610 5.000 0.791 0.081 3.083 0.050 0.600 0.000
3.620 5.000 0.775 0.034 2.998 0.050 0.600 0.000
3.630 5.000 0.765 0.066 2.963 0.050 0.600 0.000
3.640 5.000 0.746 0.081 2.904 0.050 0.600 0.000
3.650 5.000 0.726 0.041 2.845 0.050 0.600 0.000
3.660 5.000 0.715 0.115 2.736 0.050 0.600 0.000
3.670 5.000 0.698 0.078 2.614 0.050 0.600 0.000
3.680 5.000 0.672 0.102 2.560 0.050 0.600 0.000
3.690 5.000 0.656 0.035 2.504 0.050 0.600 0.000
3.700 5.000 0.645 0.039 2.481 0.050 0.600 0.000
3.710 5.000 0.639 0.064 2.449 0.050 0.600 0.000
3.720 5.000 0.626 0.076 2.395 0.050 0.600 0.000
3.730 5.000 0.604 0.033 2.303 0.050 0.600 0.000
3.740 5.000 0.589 0.072 2.234 0.050 0.600 0.000
3.750 5.000 0.583 0.036 2.235 0.050 0.600 0.000
3.760 5.000 0.560 0.064 2.150 0.050 0.600 0.000
3.770 5.000 0.548 0.052 2.078 0.050 0.600 0.000
3.780 5.000 0.542 0.044 2.103 0.050 0.600 0.000
3.790 5.000 0.523 0.087 2.025 0.050 0.600 0.000
3.800 5.000 0.507 0.012 1.950 0.050 0.600 0.000
3.810 5.000 0.499 0.039 1.901 0.050 0.600 0.000
3.820 5.000 0.487 0.055 1.908 0.051 0.600 0.000
3.830 5.000 0.476 0.112 1.812 0.054 0.598 0.000
3.840 5.000 0.462 0.043 1.774 0.060 0.594 0.000
3.850 5.000 0.452 0.071 1.718 0.068 0.590 0.000
3.860 5.000 0.437 0.050 1.708 0.080 0.584 0.000
3.870 5.000 0.429 0.101 1.621 0.092 0.577 0.000
3.880 5.000 0.423 0.107 1.565 0.106 0.569 0.000
3.890 5.000 0.423 0.042 1.559 0.119 0.562 0.000
3.900 5.000 0.425 0.129 1.529 0.132 0.555 0.000
3.910 5.000 0.422 0.044 1.493 0.146 0.547 0.000
3.920 5.000 0.419 0.078 1.396 0.161 0.539 0.000
3.930 5.000 0.415 0.063 1.389 0.176 0.531 0.000
3.940 5.000 0.418 0.043 1.318 0.190 0.523 0.000
3.950 5.000 0.414 0.109 1.315 0.206 0.514 0.000
3.960 5.000 0.411 0.117 1.266 0.222 0.506 0.000
3.970 5.000 0.410 0.131 1.242 0.238 0.497 0.000
3.980 5.000 0.415 0.126 1.258 0.253 0.489 0.000
3.990 5.000 0.421 0.264 1.299 0.266 0.481 0.000
4.000 5.000 0.424 0.097 1.232 0.279 0.474 0.000
4.010 5.000 0.424 0.154 1.263 0.292 0.467 0.000
4.020 5.000 0.425 0.273 1.240 0.305 0.459 0.000
4.030 5.000 0.420 0.103 1.170 0.320 0.452 0.000
4.040 5.000 0.442 0.317 1.193 0.329 0.447 0.000
4.050 5.000 0.461 0.432 1.340 0.334 0.444 0.000
4.060 5.000 0.494 0.452 1.188 0.332 0.445 0.000
4.070 5.000 0.504 0.421 1.345 0.329 0.447 0.000
4.080 5.000 0.507 0.384 1.351 0.325 0.449 0.000
4.090 5.000 0.497 0.352 1.515 0.324 0.449 0.000
4.100 5.000 0.479 0.521 1.355 0.327 0.447 0.000
4.110 5.000 0.462 0.370 1.292 0.334 0.444 0.000
4.120 5.000 0.468 0.348 1.238 0.338 0.442 0.000
4.130 5.000 0.489 0.524 1.301 0.337 0.442 0.000
4.140 5.000 0.475 0.400 1.220 0.341 0.440 0.000
4.150 5.000 0.475 0.615 1.226 0.344 0.438 0.000
4.160 5.000 0.476 0.531 1.275 0.347 0.437 0.000
4.170 5.000 0.464 0.533 1.210 0.352 0.434 0.000
4.180 5.000 0.467 0.623 1.175 0.357 0.431 0.000
4.190 5.000 0.481 0.718 1.158 0.358 0.430 0.000
4.200 5.000 0.505 0.607 1.311 0.354 0.433 0.000
4.210 5.000 0.479 0.634 1.225 0.358 0.431 0.000
4.220 5.000 0.489 0.657 1.279 0.358 0.431 0.000
4.230 5.000 0.480 0.779 1.272 0.360 0.429 0.000
4.240 5.000 0.469 0.733 1.263 0.365 0.427 0.000
4.250 5.000 0.485 0.727 1.107 0.365 0.427 0.000
4.260 5.000 0.483 0.671 1.299 0.367 0.426 0.000
4.270 5.000 0.472 0.885 1.185 0.371 0.423 0.000
4.280 5.000 0.465 0.756 0.936 0.376 0.421 0.000
4.290 5.000 0.457 0.818 0.962 0.383 0.417 0.000
